variant,seed,step,slot,block_start_index,top1_expert,runner_up_expert,final_dominant_expert_for_slot,common_argmax_expert,common_predicts_final_expert,total_margin,reconstructed_margin,reconstruction_error,common_margin,slot_margin,position_margin,residual_margin,common_margin_abs_frac,slot_margin_abs_frac,position_margin_abs_frac,residual_margin_abs_frac,dominant_component,alpha,cancel_until,source_variant
R2P2_alpha_0.8,20260525,5,3,2,3,2,,2,,0.032508134841918945,0.03250826150178909,1.2665987014770508e-07,-0.702969491481781,0.5997453927993774,0.04600496590137482,0.08972739428281784,21.624417854183015,18.44908653528812,1.4151831879955115,2.760152027150914,common,0.8,,original
R2P2_alpha_0.8,20260525,5,3,3,2,3,,2,,0.08177435398101807,0.08177435619290918,2.2118911147117615e-09,0.702969491481781,-0.5997453927993774,-0.021701622754335403,0.0002518802648410201,8.59645423362144,7.334150177922455,0.26538421519505867,0.0030801865447874772,common,0.8,,original
R2P2_alpha_0.8,20260525,5,3,4,2,3,,2,,0.16270571947097778,0.16270571341738105,6.05359673500061e-09,0.702969491481781,-0.5997453927993774,-0.0014008008874952793,0.06088241562247276,4.320496499861343,3.686074433949788,0.008609413928716524,0.3741873108113603,common,0.8,,original
R2P2_alpha_0.8,20260525,5,3,5,2,3,,2,,0.22379982471466064,0.22379976697266102,5.774199962615967e-08,0.702969491481781,-0.5997453927993774,0.015628093853592873,0.10494757443666458,3.1410636374628536,2.679829591305705,0.0698306795973514,0.4689350162381503,common,0.8,,original
R2P2_alpha_0.8,20260525,5,3,6,2,3,,2,,0.272114098072052,0.27211389504373074,2.0302832126617432e-07,0.702969491481781,-0.5997453927993774,0.030197760090231895,0.13869203627109528,2.5833629953845483,2.2040217579633574,0.11097462536555512,0.5096833910985809,common,0.8,,original
R2P2_alpha_0.8,20260525,5,3,7,2,3,,2,,0.3117888569831848,0.3117888383567333,1.862645149230957e-08,0.702969491481781,-0.5997453927993774,0.04289979860186577,0.165664941072464,2.2546331459167352,1.9235626269726582,0.13759246888088567,0.5313369524344436,common,0.8,,original
R2P2_alpha_0.8,20260525,5,3,8,2,3,,2,,0.3449897766113281,0.34498971700668335,5.960464477539063e-08,0.702969491481781,-0.5997453927993774,0.05402933061122894,0.18773628771305084,2.037653110729016,1.7384439582250628,0.15661139626203877,0.5441792784618021,common,0.8,,original
R2P2_alpha_0.8,20260525,5,3,9,2,3,,2,,0.37364310026168823,0.3736429288983345,1.7136335372924805e-07,0.702969491481781,-0.5997453927993774,0.06399261206388474,0.2064262181520462,1.8813929415247936,1.6051290452823403,0.17126667672724658,0.5524689684018561,common,0.8,,original
R2P2_alpha_0.8,20260525,10,0,0,2,0,,2,,0.18600767850875854,0.18600766360759735,1.4901161193847656e-08,1.847646951675415,-1.1845684051513672,-0.33763715624809265,-0.13943372666835785,9.9331756973055,6.368384437933778,1.8151785934589486,0.7496127460232366,common,0.8,,original
R2P2_alpha_0.8,20260525,10,0,1,2,0,,2,,0.4465404152870178,0.4465404823422432,6.705522537231445e-08,1.847646951675415,-1.1845684051513672,-0.1415310502052307,-0.07500701397657394,4.13769255463209,2.6527686287700862,0.31695014686242984,0.16797362883348985,common,0.8,,original
R2P2_alpha_0.8,20260525,10,0,2,2,0,,2,,0.5380120277404785,0.538012009114027,1.862645149230957e-08,1.847646951675415,-1.1845684051513672,-0.06635288149118423,-0.058713655918836594,3.4342112376838285,2.2017507863648893,0.12332973626974554,0.10913074967007683,common,0.8,,original
R2P2_alpha_0.8,20260525,10,0,3,2,0,,2,,0.6123249530792236,0.6123249493539333,3.725290298461914e-09,1.847646951675415,-1.1845684051513672,-0.014433752745389938,-0.03631984442472458,3.0174288053819738,1.9345421074128686,0.023572047281114925,0.05931465677183575,common,0.8,,original
R2P2_alpha_0.8,20260525,10,0,4,2,0,,2,,0.677557110786438,0.6775571443140507,3.3527612686157227e-08,1.847646951675415,-1.1845684051513672,0.025522351264953613,-0.01104375347495079,2.7269243024117307,1.7482930756588815,0.0376681918891382,0.01629936915890728,common,0.8,,original
R2P2_alpha_0.8,20260525,10,0,5,2,0,,2,,0.7361207008361816,0.7361206002533436,1.0058283805847168e-07,1.847646951675415,-1.1845684051513672,0.05811705440282822,0.014924999326467514,2.509978254349616,1.6092040392367453,0.07895044160123646,0.02027520664683626,common,0.8,,original
R2P2_alpha_0.8,20260525,10,0,6,2,0,,2,,0.7894451022148132,0.7894450351595879,6.705522537231445e-08,1.847646951675415,-1.1845684051513672,0.08573101460933685,0.040635474026203156,2.3404375383313964,1.5005076373620192,0.10859655011959131,0.051473463971337646,common,0.8,,original
R2P2_alpha_0.8,20260525,10,0,7,2,0,,2,,0.8381441831588745,0.8381442129611969,2.9802322387695312e-08,1.847646951675415,-1.1845684051513672,0.10974450409412384,0.06532116234302521,2.2044500084840224,1.41332294485044,0.13093750013334068,0.07793547179058957,common,0.8,,original
R2P2_alpha_0.8,20260525,10,0,8,2,0,,2,,0.882709801197052,0.8827098309993744,2.9802322387695312e-08,1.847646951675415,-1.1845684051513672,0.13091272115707397,0.08871856331825256,2.0931533207967123,1.341968111767833,0.1483077688494473,0.10050705588398406,common,0.8,,original
R2P2_alpha_0.8,20260525,10,0,9,2,0,,2,,0.9239237308502197,0.9239236563444138,7.450580596923828e-08,1.847646951675415,-1.1845684051513672,0.1499265879392624,0.11091852188110352,1.9997829798950613,1.2821062665652014,0.16227160633843216,0.12005159969106247,common,0.8,,original
R2P2_alpha_0.8,20260525,10,1,0,1,2,,2,,2.1983602046966553,2.1983603835105896,1.7881393432617188e-07,-1.0173169374465942,2.2514383792877197,0.3295592665672302,0.6346796751022339,0.46276171451482884,1.0241444393314918,0.14991140481125342,0.28870595171177205,slot,0.8,,original
R2P2_alpha_0.8,20260525,10,1,1,1,2,,2,,1.7985823154449463,1.7985826581716537,3.427267074584961e-07,-1.0173169374465942,2.2514383792877197,0.1452435702085495,0.41921764612197876,0.565621561332278,1.2517850086448463,0.08075447476676545,0.23308226847447328,slot,0.8,,original
R2P2_alpha_0.8,20260525,10,1,2,1,2,,2,,1.526171326637268,1.5261714160442352,8.940696716308594e-08,-1.0173169374465942,2.2514383792877197,0.06970927119255066,0.22234070301055908,0.6665810841094281,1.4752199441778853,0.04567591460792709,0.1456852839061389,slot,0.8,,original
R2P2_alpha_0.8,20260525,10,1,3,1,2,,2,,1.3257328271865845,1.3257324788719416,3.4831464290618896e-07,-1.0173169374465942,2.2514383792877197,0.015858175233006477,0.0757528617978096,0.7673619575412508,1.698259508339723,0.01196181833006281,0.05714036813780134,slot,0.8,,original
R2P2_alpha_0.8,20260525,10,1,4,1,2,,2,,1.1696996688842773,1.1696998197585344,1.5087425708770752e-07,-1.0173169374465942,2.2514383792877197,-0.025751380249857903,-0.038670241832733154,0.8697249084604478,1.9248003903730802,0.022015377908434358,0.033059975018731876,slot,0.8,,original
R2P2_alpha_0.8,20260525,10,1,5,1,2,,2,,1.0441391468048096,1.0441388711333275,2.7567148208618164e-07,-1.0173169374465942,2.2514383792877197,-0.0591764971613884,-0.1308060735464096,0.9743116523881951,2.1562627798961373,0.05667491477785843,0.12527647674803863,slot,0.8,,original
R2P2_alpha_0.8,20260525,10,1,6,1,2,,2,,0.9402755498886108,0.9402756989002228,1.4901161193847656e-07,-1.0173169374465942,2.2514383792877197,-0.08678804337978363,-0.20705769956111908,1.0819349046852385,2.39444530866982,0.09230064887900671,0.22020959662903927,slot,0.8,,original
R2P2_alpha_0.8,20260525,10,1,7,1,2,,2,,0.852159857749939,0.8521600440144539,1.862645149230957e-07,-1.0173169374465942,2.2514383792877197,-0.11021970957517624,-0.27174168825149536,1.1938099737914663,2.6420375928437485,0.12934158840361562,0.31888581206935507,slot,0.8,,original
R2P2_alpha_0.8,20260525,10,1,8,1,2,,2,,0.7764189839363098,0.7764191925525665,2.086162567138672e-07,-1.0173169374465942,2.2514383792877197,-0.13035866618156433,-0.32734358310699463,1.3102679848050256,2.8997724500157336,0.1678973194610318,0.4216068770593673,slot,0.8,,original
R2P2_alpha_0.8,20260525,10,1,9,1,2,,2,,0.7096734046936035,0.7096735835075378,1.7881393432617188e-07,-1.0173169374465942,2.2514383792877197,-0.14807558059692383,-0.3763722777366638,1.4335001575630606,3.172499299533089,0.20865313483299325,0.5303457551705208,slot,0.8,,original
R2P2_alpha_0.8,20260525,10,2,0,2,3,,2,,2.8816864490509033,2.881686195731163,2.5331974029541016e-07,0.966363787651062,1.6566805839538574,-0.031186148524284363,0.28982797265052795,0.3353466120400914,0.574899668386716,0.01082218661733849,0.1005758182837637,slot,0.8,,original
R2P2_alpha_0.8,20260525,10,2,1,2,3,,2,,2.7874510288238525,2.787450574338436,4.544854164123535e-07,0.966363787651062,1.6566805839538574,-0.03161492198705673,0.19602112472057343,0.3466836825681609,0.5943353145303089,0.01134187530476417,0.0703227151593344,slot,0.8,,original
R2P2_alpha_0.8,20260525,10,2,2,2,3,,2,,2.70548939704895,2.705489106476307,2.905726432800293e-07,0.966363787651062,1.6566805839538574,-0.024649672210216522,0.107094407081604,0.3571863148697373,0.6123404459691857,0.009110984591957185,0.03958411635189504,slot,0.8,,original
R2P2_alpha_0.8,20260525,10,2,3,2,3,,2,,2.647803783416748,2.647803520783782,2.6263296604156494e-07,0.966363787651062,1.6566805839538574,-0.016016433015465736,0.04077558219432831,0.36496805152383993,0.6256810245266977,0.006048950120766878,0.015399774881245602,slot,0.8,,original
R2P2_alpha_0.8,20260525,10,2,4,2,3,,2,,2.604308605194092,2.604308322072029,2.8312206268310547e-07,0.966363787651062,1.6566805839538574,-0.006685076281428337,-0.012050973251461983,0.37106346986825,0.6361306723211436,0.002566929383136649,0.004627321519203696,slot,0.8,,original
R2P2_alpha_0.8,20260525,10,2,5,2,3,,2,,2.5696051120758057,2.5696050580590963,5.4016709327697754e-08,0.966363787651062,1.6566805839538574,0.0028466489166021347,-0.05628596246242523,0.37607482297947475,0.6447218586888396,0.0011078157119256836,0.02190451840164488,slot,0.8,,original
R2P2_alpha_0.8,20260525,10,2,6,2,3,,2,,2.54130482673645,2.541304873302579,4.6566128730773926e-08,0.966363787651062,1.6566805839538574,0.012578422203660011,-0.09431792050600052,0.3802628387921762,0.6519015611682328,0.004949592064409389,0.03711397370111,slot,0.8,,original
R2P2_alpha_0.8,20260525,10,2,7,2,3,,2,,2.5173516273498535,2.517351321876049,3.0547380447387695e-07,0.966363787651062,1.6566805839538574,0.022083215415477753,-0.12777626514434814,0.3838811301337363,0.6581045595517107,0.008772399999886347,0.05075821103262592,slot,0.8,,original
R2P2_alpha_0.8,20260525,10,2,8,2,3,,2,,2.4968466758728027,2.4968470856547356,4.0978193283081055e-07,0.966363787651062,1.6566805839538574,0.03163132816553116,-0.15782861411571503,0.3870336921322003,0.6635091373300865,0.012668510434055407,0.06321117577655991,slot,0.8,,original
R2P2_alpha_0.8,20260525,10,2,9,2,3,,2,,2.47859787940979,2.4785978719592094,7.450580596923828e-09,0.966363787651062,1.6566805839538574,0.04101233929395676,-0.18545883893966675,0.3898832463623244,0.668394255363581,0.016546588550992676,0.0748240932828639,slot,0.8,,original
R2P2_alpha_0.8,20260525,10,3,0,3,2,,2,,1.1344578266143799,1.1344579756259918,1.4901161193847656e-07,-0.966363787651062,1.914501667022705,0.031186148524284363,0.1551339477300644,0.8518287458380278,1.6875917483299046,0.02748991438258641,0.13674721447604493,slot,0.8,,original
R2P2_alpha_0.8,20260525,10,3,1,3,2,,2,,1.1109695434570312,1.110969640314579,9.685754776000977e-08,-0.966363787651062,1.914501667022705,0.03161492198705673,0.1312168389558792,0.8698382357485733,1.7232710638180981,0.02845705552708475,0.11811020358629143,slot,0.8,,original
R2P2_alpha_0.8,20260525,10,3,2,3,2,,2,,1.0606235265731812,1.060623548924923,2.2351741790771484e-08,-0.966363787651062,1.914501667022705,0.024649672210216522,0.08783599734306335,0.9111279954097686,1.8050718460002102,0.02324073678608499,0.08281543369762581,slot,0.8,,original
R2P2_alpha_0.8,20260525,10,3,3,3,2,,2,,1.012528896331787,1.0125290546566248,1.5832483768463135e-07,-0.966363787651062,1.914501667022705,0.016016433015465736,0.04837474226951599,0.9544061321627727,1.8908118809829582,0.015818247828274765,0.047776159717287194,slot,0.8,,original
R2P2_alpha_0.8,20260525,10,3,4,3,2,,2,,0.9662052392959595,0.9662053883075714,1.4901161193847656e-07,-0.966363787651062,1.914501667022705,0.006685076281428337,0.011382432654500008,1.0001640938681082,1.981464795634659,0.006918898811084405,0.01178055364592516,slot,0.8,,original
R2P2_alpha_0.8,20260525,10,3,5,3,2,,2,,0.9218534231185913,0.9218534119427204,1.1175870895385742e-08,-0.966363787651062,1.914501667022705,-0.0028466489166021347,-0.02343781851232052,1.048283559420861,2.076796179316693,0.003087962625307656,0.02542466939378645,slot,0.8,,original
R2P2_alpha_0.8,20260525,10,3,6,3,2,,2,,0.8789334893226624,0.8789335954934359,1.0617077350616455e-07,-0.966363787651062,1.914501667022705,-0.012578422203660011,-0.056625861674547195,1.0994731676406784,2.1782099445295784,0.014311005731905146,0.06442565036199169,slot,0.8,,original
R2P2_alpha_0.8,20260525,10,3,7,3,2,,2,,0.837914228439331,0.8379141762852669,5.21540641784668e-08,-0.966363787651062,1.914501667022705,-0.022083215415477753,-0.08814048767089844,1.1532967872510966,2.2848420542858987,0.02635498320228928,0.10519034607523702,slot,0.8,,original
R2P2_alpha_0.8,20260525,10,3,8,3,2,,2,,0.7981188297271729,0.7981188371777534,7.450580596923828e-09,-0.966363787651062,1.914501667022705,-0.03163132816553116,-0.11838771402835846,1.2108018902165254,2.3987676968818716,0.03963235421515358,0.14833344311501565,slot,0.8,,original
R2P2_alpha_0.8,20260525,10,3,9,3,2,,2,,0.7597726583480835,0.7597726657986641,7.450580596923828e-09,-0.966363787651062,1.914501667022705,-0.04101233929395676,-0.14735287427902222,1.2719117712818913,2.519834908491261,0.053979751499779946,0.19394337590326097,slot,0.8,,original
R2P2_alpha_0.8,20260525,20,0,0,2,0,,2,,1.8759419918060303,1.8759421054273844,1.1362135410308838e-07,2.749359369277954,-0.6650806665420532,-0.23206739127635956,0.023730793967843056,1.4655886915943794,0.35453157370914146,0.12370712542819128,0.012650068110579822,common,0.8,,original
R2P2_alpha_0.8,20260525,20,0,1,2,0,,2,,2.0067763328552246,2.006776485592127,1.5273690223693848e-07,2.749359369277954,-0.6650806665420532,-0.10015439242124557,0.022652175277471542,1.3700377686666199,0.3314174358413835,0.04990809926422978,0.011287842549569146,common,0.8,,original
R2P2_alpha_0.8,20260525,20,0,2,2,0,,2,,2.0613889694213867,2.0613891761749983,2.0675361156463623e-07,2.749359369277954,-0.6650806665420532,-0.03575067222118378,0.012861145660281181,1.333741186191403,0.3226371521376363,0.01734300161275175,0.006239067857189121,common,0.8,,original
R2P2_alpha_0.8,20260525,20,0,3,2,0,,2,,2.0911145210266113,2.091114325914532,1.9511207938194275e-07,2.749359369277954,-0.6650806665420532,0.002117572817951441,0.0047180503606796265,1.3147818264530937,0.31805080967805566,0.001012652724974546,0.0022562371946818808,common,0.8,,original
R2P2_alpha_0.8,20260525,20,0,4,2,0,,2,,2.110361099243164,2.11036110506393,5.820766091346741e-09,2.749359369277954,-0.6650806665420532,0.02741507813334465,-0.0013326758053153753,1.3027909632450831,0.3151501734847985,0.01299070483396253,0.0006314918360622318,common,0.8,,original
R2P2_alpha_0.8,20260525,20,0,5,2,0,,2,,2.1236205101013184,2.123620658647269,1.4854595065116882e-07,2.749359369277954,-0.6650806665420532,0.04537886381149292,-0.006036907900124788,1.294656628244178,0.31318244638272125,0.021368631351807714,0.0028427432638785197,common,0.8,,original
R2P2_alpha_0.8,20260525,20,0,6,2,0,,2,,2.133315324783325,2.133314959704876,3.650784492492676e-07,2.749359369277954,-0.6650806665420532,0.059034980833530426,-0.009998723864555359,1.2887730835370992,0.31175919415926173,0.02767288086655752,0.004686941376362588,common,0.8,,original
R2P2_alpha_0.8,20260525,20,0,7,2,0,,2,,2.140854597091675,2.1408544089645147,1.8812716007232666e-07,2.749359369277954,-0.6650806665420532,0.06968323886394501,-0.013107532635331154,1.2842345169134446,0.31066129733684733,0.03254926278440808,0.006122570235800965,common,0.8,,original
R2P2_alpha_0.8,20260525,20,0,8,2,0,,2,,2.147047758102417,2.147047869861126,1.1175870895385742e-07,2.749359369277954,-0.6650806665420532,0.07843714952468872,-0.015667982399463654,1.2805301414011705,0.3097651945711065,0.03653255929156056,0.007297454069354833,common,0.8,,original
R2P2_alpha_0.8,20260525,20,0,9,2,0,,2,,2.1523661613464355,2.1523660961538553,6.51925802230835e-08,2.749359369277954,-0.6650806665420532,0.08590507507324219,-0.017817681655287743,1.2773660070729151,0.30899977823754904,0.03991192419578988,0.008278183319952262,common,0.8,,original
R2P2_alpha_0.8,20260525,20,1,0,1,2,,2,,3.1102352142333984,3.1102349758148193,2.384185791015625e-07,-1.5715174674987793,4.665916919708252,0.2580750286579132,-0.24223950505256653,0.5052728682084973,1.5001813683915521,0.08297604871711375,0.0778846255562935,slot,0.8,,original
R2P2_alpha_0.8,20260525,20,1,1,1,2,,2,,3.106856107711792,3.1068561524152756,4.470348358154297e-08,-1.5715174674987793,4.665916919708252,0.11287299543619156,-0.10041629523038864,0.5058224175873424,1.5018130090178887,0.03633029388004803,0.032320870921938354,slot,0.8,,original
R2P2_alpha_0.8,20260525,20,1,2,1,2,,2,,3.102909564971924,3.102909840643406,2.7567148208618164e-07,-1.5715174674987793,4.665916919708252,0.04099704325199127,-0.032486654818058014,0.5064657653059892,1.503723141783048,0.013212451859634596,0.010469739493794098,slot,0.8,,original
R2P2_alpha_0.8,20260525,20,1,3,1,2,,2,,3.0995261669158936,3.099525978555903,1.8835999071598053e-07,-1.5715174674987793,4.665916919708252,-0.0017173357773572206,0.006843862123787403,0.5070186160301007,1.505364584274814,0.0005540639713540515,0.0022080349560646612,slot,0.8,,original
R2P2_alpha_0.8,20260525,20,1,4,1,2,,2,,3.096156120300293,3.0961560774594545,4.284083843231201e-08,-1.5715174674987793,4.665916919708252,-0.030175993219017982,0.03193261846899986,0.5075704862538907,1.5070031156102393,0.009746276365447374,0.010313633172316502,slot,0.8,,original
R2P2_alpha_0.8,20260525,20,1,5,1,2,,2,,3.092479705810547,3.092480093240738,3.8743019104003906e-07,-1.5715174674987793,4.665916919708252,-0.050791457295417786,0.048872098326683044,0.508173898294631,1.5087946772751102,0.016424184514447836,0.015803530815369907,slot,0.8,,original
R2P2_alpha_0.8,20260525,20,1,6,1,2,,2,,3.089355707168579,3.089356131851673,4.246830940246582e-07,-1.5715174674987793,4.665916919708252,-0.06614871323108673,0.0611053928732872,0.5086877706740635,1.5103203910386236,0.021411815116528808,0.019779332218526176,slot,0.8,,original
R2P2_alpha_0.8,20260525,20,1,7,1,2,,2,,3.08548903465271,3.0854889675974846,6.705522537231445e-08,-1.5715174674987793,4.665916919708252,-0.07842451333999634,0.06951402872800827,0.5093252479102273,1.5122130940366245,0.025417206951384767,0.022529339092541123,slot,0.8,,original
R2P2_alpha_0.8,20260525,20,1,8,1,2,,2,,3.082249879837036,3.082249879837036,0.0,-1.5715174674987793,4.665916919708252,-0.08821175992488861,0.07606218755245209,0.5098605008565588,1.513802287812871,0.028619275971730272,0.024677489015418056,slot,0.8,,original
R2P2_alpha_0.8,20260525,20,1,9,1,2,,2,,3.0787370204925537,3.0787371918559074,1.7136335372924805e-07,-1.5715174674987793,4.665916919708252,-0.09647480398416519,0.08081254363059998,0.5104422550670986,1.5155295462558773,0.031335837826359916,0.026248602297857557,slot,0.8,,original
R2P2_alpha_0.8,20260525,20,2,0,2,3,,2,,3.646594524383545,3.6465945467352867,2.2351741790771484e-08,1.3786784410476685,2.4659335613250732,-0.08112616837024689,-0.1168912872672081,0.3780728654718565,0.6762291625340325,0.022247104203054008,0.03205491767335128,slot,0.8,,original
R2P2_alpha_0.8,20260525,20,2,1,2,3,,2,,3.7627904415130615,3.7627905271947384,8.568167686462402e-08,1.3786784410476685,2.4659335613250732,-0.03601771593093872,-0.04580375924706459,0.36639788010444874,0.655347035572221,0.009572075960854088,0.012172816945034646,slot,0.8,,original
R2P2_alpha_0.8,20260525,20,2,2,2,3,,2,,3.818364381790161,3.818364229053259,1.5273690223693848e-07,1.3786784410476685,2.4659335613250732,-0.013586398214101791,-0.012661375105381012,0.3610651847745614,0.6458088633670345,0.0035581722579687614,0.0033159158842365347,slot,0.8,,original
R2P2_alpha_0.8,20260525,20,2,3,2,3,,2,,3.8498594760894775,3.849859417779953,5.8309524320065975e-08,1.3786784410476685,2.4659335613250732,-9.600735211279243e-05,0.005343422759324312,0.3581113673395869,0.640525602724041,2.4937884800489547e-05,0.0013879526752887958,slot,0.8,,original
R2P2_alpha_0.8,20260525,20,2,4,2,3,,2,,3.869934320449829,3.8699339730665088,3.473833203315735e-07,1.3786784410476685,2.4659335613250732,0.009012424387037754,0.016309546306729317,0.35625370533095124,0.6372029489736768,0.002328831354944075,0.004214424575772528,slot,0.8,,original
R2P2_alpha_0.8,20260525,20,2,5,2,3,,2,,3.8836898803710938,3.883689783513546,9.685754776000977e-08,1.3786784410476685,2.4659335613250732,0.015793252736330032,0.02328452840447426,0.354991897786631,0.6349460531821477,0.0040665586652920286,0.005995465426361329,slot,0.8,,original
R2P2_alpha_0.8,20260525,20,2,6,2,3,,2,,3.8938395977020264,3.8938394840806723,1.1362135410308838e-07,1.3786784410476685,2.4659335613250732,0.02093621902167797,0.028291262686252594,0.35406657271175324,0.6332909970868752,0.005376754356813673,0.007265646664785282,slot,0.8,,original
R2P2_alpha_0.8,20260525,20,2,7,2,3,,2,,3.901301860809326,3.9013015870004892,2.738088369369507e-07,1.3786784410476685,2.4659335613250732,0.025098400190472603,0.03159118443727493,0.35338932752095764,0.6320796619448243,0.0064333397122123565,0.008097600638039664,slot,0.8,,original
R2P2_alpha_0.8,20260525,20,2,8,2,3,,2,,3.9074201583862305,3.9074202813208103,1.2293457984924316e-07,1.3786784410476685,2.4659335613250732,0.028531838208436966,0.03427644073963165,0.3528359851675292,0.6310899420510506,0.00730196320127003,0.008772141041977904,slot,0.8,,original
R2P2_alpha_0.8,20260525,20,2,9,2,3,,2,,3.9123260974884033,3.9123258106410503,2.868473529815674e-07,1.3786784410476685,2.4659335613250732,0.031454186886548996,0.036259621381759644,0.35239353946817953,0.6302985742696983,0.008039766139827058,0.009268046803418877,slot,0.8,,original
R2P2_alpha_0.8,20260525,20,3,0,3,2,,2,,1.965738296508789,1.965737821534276,4.7497451305389404e-07,-1.3786784410476685,3.257896661758423,0.08112616837024689,0.005393432453274727,0.7013540121267634,1.657339976305364,0.041270075734053425,0.0027437184608213754,slot,0.8,,original
R2P2_alpha_0.8,20260525,20,3,1,3,2,,2,,1.9291610717773438,1.9291609302163124,1.4156103134155273e-07,-1.3786784410476685,3.257896661758423,0.03601771593093872,0.013924993574619293,0.714651804464148,1.68876342645506,0.018670144477752424,0.0072181601517545355,slot,0.8,,original
R2P2_alpha_0.8,20260525,20,3,2,3,2,,2,,1.9032988548278809,1.903298320248723,5.345791578292847e-07,-1.3786784410476685,3.257896661758423,0.013586398214101791,0.010493701323866844,0.7243625653168089,1.7117105143495928,0.007138342031593581,0.00551342806582827,slot,0.8,,original
R2P2_alpha_0.8,20260525,20,3,3,3,2,,2,,1.8851414918899536,1.8851413699885597,1.2190139386802912e-07,-1.3786784410476685,3.257896661758423,9.600735211279243e-05,0.005827141925692558,0.7313395026202891,1.7281974195434051,5.09284594953878e-05,0.003091089953067948,slot,0.8,,original
R2P2_alpha_0.8,20260525,20,3,4,3,2,,2,,1.87165367603302,1.8716536327265203,4.330649971961975e-08,-1.3786784410476685,3.257896661758423,-0.009012424387037754,0.0014478364028036594,0.7366098005747435,1.7406514375370727,0.004815220092501106,0.0007735599920773572,slot,0.8,,original
R2P2_alpha_0.8,20260525,20,3,5,3,2,,2,,1.8611829280853271,1.8611828009597957,1.2712553143501282e-07,-1.3786784410476685,3.257896661758423,-0.015793252736330032,-0.0022421670146286488,0.7407538615594168,1.7504440926233675,0.008485599399182744,0.0012046999683879838,slot,0.8,,original
R2P2_alpha_0.8,20260525,20,3,6,3,2,,2,,1.852690577507019,1.8526903558522463,2.2165477275848389e-07,-1.3786784410476685,3.257896661758423,-0.02093621902167797,-0.005591645836830139,0.7441493241158589,1.7584677664536135,0.011300440168400788,0.0030181218087449117,slot,0.8,,original
R2P2_alpha_0.8,20260525,20,3,7,3,2,,2,,1.8461838960647583,1.8461833680048585,5.280598998069763e-07,-1.3786784410476685,3.257896661758423,-0.025098400190472603,-0.007936452515423298,0.7467720003334428,1.7646653016001317,0.013594745487690156,0.0042988418067887385,slot,0.8,,original
R2P2_alpha_0.8,20260525,20,3,8,3,2,,2,,1.8408854007720947,1.8408848904073238,5.103647708892822e-07,-1.3786784410476685,3.257896661758423,-0.028531838208436966,-0.009801492094993591,0.7489213834111728,1.7697444177633288,0.015498975762679354,0.0053243358282284705,slot,0.8,,original
R2P2_alpha_0.8,20260525,20,3,9,3,2,,2,,1.8362493515014648,1.8362487135455012,6.379559636116028e-07,-1.3786784410476685,3.257896661758423,-0.031454186886548996,-0.011515320278704166,0.750812213994984,1.7742125594732028,0.017129583659664483,0.006271109241938366,slot,0.8,,original
R2P2_alpha_0.8,20260525,50,0,0,2,0,,2,,2.2765843868255615,2.276584632694721,2.4586915969848633e-07,2.9308342933654785,-0.5954498648643494,-0.07196199148893356,0.013162195682525635,1.2873822338086902,0.26155404926352704,0.03160963059633225,0.0057815540503107915,common,0.8,,original
R2P2_alpha_0.8,20260525,50,0,1,2,0,,2,,2.2934365272521973,2.293436639942229,1.126900315284729e-07,2.9308342933654785,-0.5954498648643494,-0.05238202586770058,0.01043423730880022,1.277922566654573,0.25963215366494896,0.022839971913441316,0.004549608059701415,common,0.8,,original
R2P2_alpha_0.8,20260525,50,0,2,2,0,,2,,2.3084683418273926,2.3084686025977135,2.60770320892334e-07,2.9308342933654785,-0.5954498648643494,-0.03445054963231087,0.007534723728895187,1.2696012504314522,0.25794153381934143,0.014923552993167616,0.003263949343542078,common,0.8,,original
R2P2_alpha_0.8,20260525,50,0,3,2,0,,2,,2.3219974040985107,2.321997466031462,6.193295121192932e-08,2.9308342933654785,-0.5954498648643494,-0.017919814214110374,0.004532851744443178,1.2622039491484023,0.2564386436493567,0.007717413543391768,0.0019521347166204118,common,0.8,,original
R2P2_alpha_0.8,20260525,50,0,4,2,0,,2,,2.334280014038086,2.3342803842388093,3.702007234096527e-07,2.9308342933654785,-0.5954498648643494,-0.002648922149091959,0.0015448778867721558,1.255562432844297,0.25508930431798404,0.0011347919414815928,0.0006618220082772596,common,0.8,,original
R2P2_alpha_0.8,20260525,50,0,5,2,0,,2,,2.345244884490967,2.3452452127821743,3.282912075519562e-07,2.9308342933654785,-0.5954498648643494,0.011427643708884716,-0.0015668594278395176,1.2496922230795584,0.25389666929967153,0.004872686764804552,0.0006681005630589417,common,0.8,,original
R2P2_alpha_0.8,20260525,50,0,6,2,0,,2,,2.355304479598999,2.3553047426976264,2.630986273288727e-07,2.9308342933654785,-0.5954498648643494,0.024520473554730415,-0.004600159358233213,1.2443547400141088,0.25281226695825215,0.010410744668946214,0.0019531060200829791,common,0.8,,original
R2P2_alpha_0.8,20260525,50,0,7,2,0,,2,,2.364560842514038,2.364561101421714,2.5890767574310303e-07,2.9308342933654785,-0.5954498648643494,0.03667624294757843,-0.0074995700269937515,1.2394835610359554,0.25182260238702836,0.015510805342011701,0.003171654495902119,common,0.8,,original
R2P2_alpha_0.8,20260525,50,0,8,2,0,,2,,2.37312388420105,2.3731241738423705,2.896413207054138e-07,2.9308342933654785,-0.5954498648643494,0.04806749150156975,-0.010327746160328388,1.235011080912108,0.2509139404093171,0.02025494405141535,0.004351962503552733,common,0.8,,original
