variant,seed,step,slot,block_start_index,top1_expert,runner_up_expert,final_dominant_expert_for_slot,common_argmax_expert,common_predicts_final_expert,total_margin,reconstructed_margin,reconstruction_error,common_margin,slot_margin,position_margin,residual_margin,common_margin_abs_frac,slot_margin_abs_frac,position_margin_abs_frac,residual_margin_abs_frac,dominant_component
P1_clean_baseline,20260522,1600,0,8,3,1,3,3,1,3.003741979598999,3.0037419269792736,5.2619725465774536e-08,2.7643933296203613,0.25734734535217285,-0.010724149644374847,-0.007274598348885775,0.9203165080075917,0.08567558302278974,0.0035702632640259354,0.0024218452844131893,common
P1_clean_baseline,20260522,1600,0,9,3,1,3,3,1,2.9990248680114746,2.9990248158574104,5.21540641784668e-08,2.7643933296203613,0.25734734535217285,-0.013560576364398003,-0.009155282750725746,0.9217640570794308,0.08581034058674175,0.004521661860506492,0.0030527531960067487,common
P1_clean_baseline,20260522,1600,1,0,3,1,3,3,1,2.033519983291626,2.0335197490639985,2.3422762751579285e-07,2.7643933296203613,-0.7500839829444885,0.014484076760709286,0.004726325627416372,1.3594129156998411,0.3688599025864205,0.007122662614440673,0.0023242090887968287,common
P1_clean_baseline,20260522,1600,1,1,3,1,3,3,1,2.0288424491882324,2.028842617990449,1.6880221664905548e-07,2.7643933296203613,-0.7500839829444885,0.011035103350877762,0.0034981679636985064,1.3625470675292863,0.36971031597086673,0.00543911300519814,0.0017242186376266778,common
P1_clean_baseline,20260522,1600,1,2,3,1,3,3,1,2.0243823528289795,2.024382333038375,1.979060471057892e-08,2.7643933296203613,-0.7500839829444885,0.007691727485507727,0.002381258876994252,1.3655490158552563,0.37052485756768294,0.0037995428456283954,0.001176289090678228,common
P1_clean_baseline,20260522,1600,1,3,3,1,3,3,1,2.020076274871826,2.0200761223677546,1.525040715932846e-07,2.7643933296203613,-0.7500839829444885,0.004441538359969854,0.0013252373319119215,1.3684598764943972,0.3713146836458348,0.0021986983438294526,0.0006560333133935785,common
P1_clean_baseline,20260522,1600,1,4,3,1,3,3,1,2.015871524810791,2.0158711906406097,3.341701813042164e-07,2.7643933296203613,-0.7500839829444885,0.0012085514608770609,0.0003532925038598478,1.3713142408119616,0.37208918014499515,0.0005995180972609329,0.00017525546618999327,common
P1_clean_baseline,20260522,1600,1,5,3,1,3,3,1,2.011777877807617,2.0117776409024373,2.3690517991781235e-07,2.7643933296203613,-0.7500839829444885,-0.0018791898619383574,-0.0006525159114971757,1.3741046464995055,0.37284632225994574,0.0009340941078377148,0.0003243478908358762,common
P1_clean_baseline,20260522,1600,1,6,3,1,3,3,1,2.007810592651367,2.0078105052234605,8.742790669202805e-08,2.7643933296203613,-0.7500839829444885,-0.004878411069512367,-0.00162043038289994,1.3768197755994038,0.37358303900268935,0.0024297167707788094,0.0008070633698371511,common
P1_clean_baseline,20260522,1600,1,7,3,1,3,3,1,2.003955364227295,2.003955325577408,3.864988684654236e-08,2.7643933296203613,-0.7500839829444885,-0.007818261161446571,-0.002535759937018156,1.3794685146025114,0.37430174161274965,0.0039014148224110843,0.001265377454150991,common
P1_clean_baseline,20260522,1600,1,8,3,1,3,3,1,2.000270366668701,2.0002700726035982,2.9406510293483734e-07,2.7643933296203613,-0.7500839829444885,-0.010724149644374847,-0.0033151244278997183,1.382009840111889,0.3749912988981068,0.005361350057010096,0.0016573381694499664,common
P1_clean_baseline,20260522,1600,1,9,3,1,3,3,1,1.9965884685516357,1.9965884345583618,3.3993273973464966e-08,2.7643933296203613,-0.7500839829444885,-0.013560576364398003,-0.004160335753113031,1.384558397067026,0.3756828183469446,0.0067918735272647895,0.002083722218495542,common
P1_clean_baseline,20260522,1600,2,0,3,0,3,3,1,2.925203561782837,2.9252035073004663,5.448237061500549e-08,2.8813729286193848,0.02384716272354126,0.014220209792256355,0.005763206165283918,0.9850162109276461,0.00815230879488162,0.004861271871140995,0.0019701897811759093,common
P1_clean_baseline,20260522,1600,2,1,3,0,3,3,1,2.9204115867614746,2.92041173344478,1.4668330550193787e-07,2.8813729286193848,0.02384716272354126,0.010739113204181194,0.004452528897672892,0.9866324807369427,0.00816568556009122,0.0036772601686908437,0.001524623761204298,common
P1_clean_baseline,20260522,1600,2,2,3,0,3,3,1,2.9157023429870605,2.9157026428729296,2.998858690261841e-07,2.8813729286193848,0.02384716272354126,0.0074201226234436035,0.003062428906559944,0.9882260222994826,0.008178874219070821,0.002544883445078239,0.0010503228883859818,common
P1_clean_baseline,20260522,1600,2,3,3,0,3,3,1,2.911179780960083,2.9111800824757665,3.0151568353176117e-07,2.8813729286193848,0.02384716272354126,0.004235462285578251,0.0017245288472622633,0.9897612464418573,0.008191580224453422,0.001454895473402,0.0005923814319339385,common
P1_clean_baseline,20260522,1600,2,4,3,0,3,3,1,2.9068145751953125,2.906814846850466,2.716551534831524e-07,2.8813729286193848,0.02384716272354126,0.001100413384847343,0.0004943421226926148,0.9912475853145127,0.008203881639728926,0.0003785633229712992,0.00017006317737325896,common
P1_clean_baseline,20260522,1600,2,5,3,0,3,3,1,2.9026241302490234,2.9026243544649333,2.2421590983867645e-07,2.8813729286193848,0.02384716272354126,-0.0019106894033029675,-0.0006850474746897817,0.9926786243495415,0.00821572537588439,0.0006582627710529798,0.00023600970843958694,common
P1_clean_baseline,20260522,1600,2,6,3,0,3,3,1,2.8985536098480225,2.8985538113629445,2.0151492208242416e-07,2.8813729286193848,0.02384716272354126,-0.004803668241947889,-0.0018626117380335927,0.994072670876169,0.008227262950224204,0.0016572638938355728,0.0006426004099787043,common
P1_clean_baseline,20260522,1600,2,7,3,0,3,3,1,2.8944926261901855,2.8944928713608533,2.451706677675247e-07,2.8813729286193848,0.02384716272354126,-0.007612126879394054,-0.0031150931026786566,0.9954673584406157,0.00823880582999777,0.0026298657009927694,0.0010762138671532328,common
P1_clean_baseline,20260522,1600,2,8,3,0,3,3,1,2.890498638153076,2.890498681459576,4.330649971961975e-08,2.8813729286193848,0.02384716272354126,-0.010363014414906502,-0.004358395468443632,0.9968428597705473,0.008250189918366034,0.003585199549351143,0.0015078351571992052,common
P1_clean_baseline,20260522,1600,2,9,3,0,3,3,1,2.886718988418579,2.8867191369645298,1.4854595065116882e-07,2.8813729286193848,0.02384716272354126,-0.013025237247347832,-0.005475717131048441,0.9981480498030315,0.008260992087977835,0.00451212511491581,0.0018968653176900268,common
P1_clean_baseline,20260522,1600,3,0,3,0,3,3,1,2.411566972732544,2.41156692430377,4.842877388000488e-08,2.8813729286193848,-0.46518000960350037,0.014220209792256355,-0.01884620450437069,1.1948135636285084,0.1928953310703229,0.005896667997631205,0.00781492063768649,common
P1_clean_baseline,20260522,1600,3,1,3,0,3,3,1,2.412613868713379,2.412613917142153,4.842877388000488e-08,2.8813729286193848,-0.46518000960350037,0.010739113204181194,-0.014318115077912807,1.1942951029109312,0.19281162876327818,0.004451235791788036,0.00593468986628536,common
P1_clean_baseline,20260522,1600,3,2,3,0,3,3,1,2.413658618927002,2.4136588163673878,1.9744038581848145e-07,2.8813729286193848,-0.46518000960350037,0.0074201226234436035,-0.009954225271940231,1.1937781532254574,0.19272817040311083,0.003074222081473244,0.004124123102531131,common
P1_clean_baseline,20260522,1600,3,3,3,0,3,3,1,2.4147820472717285,2.4147821315564215,8.42846930027008e-08,2.8813729286193848,-0.46518000960350037,0.004235462285578251,-0.005646249745041132,1.193222772164809,0.19263850753283118,0.0017539729063182183,0.002338202634652011,common
P1_clean_baseline,20260522,1600,3,4,3,0,3,3,1,2.4157116413116455,2.415711621171795,2.0139850676059723e-08,2.8813729286193848,-0.46518000960350037,0.001100413384847343,-0.0015817112289369106,1.192763606112732,0.19256437798632464,0.0004555234846862176,0.0006547599481195105,common
P1_clean_baseline,20260522,1600,3,5,3,0,3,3,1,2.416682481765747,2.416682345443405,1.3632234185934067e-07,2.8813729286193848,-0.46518000960350037,-0.0019106894033029675,0.002400115830823779,1.192284443802527,0.19248702016642955,0.0007906249239275008,0.0009931448789541174,common
P1_clean_baseline,20260522,1600,3,6,3,0,3,3,1,2.417675495147705,2.4176755379885435,4.284083843231201e-08,2.8813729286193848,-0.46518000960350037,-0.004803668241947889,0.006286287214607,1.1917947360604533,0.19240795985115478,0.0019868953677153497,0.002600136878263287,common
P1_clean_baseline,20260522,1600,3,7,3,0,3,3,1,2.4188246726989746,2.4188246689736843,3.725290298461914e-09,2.8813729286193848,-0.46518000960350037,-0.007612126879394054,0.010243876837193966,1.1912285173626451,0.19231654731074116,0.0031470354033144065,0.004235063811286345,common
P1_clean_baseline,20260522,1600,3,8,3,0,3,3,1,2.4197468757629395,2.419747252948582,3.771856427192688e-07,2.8813729286193848,-0.46518000960350037,-0.010363014414906502,0.013917348347604275,1.19077452169905,0.19224325249178403,0.0042826853166776264,0.005751571987551869,common
P1_clean_baseline,20260522,1600,3,9,3,0,3,3,1,2.4206655025482178,2.420665815472603,3.129243850708008e-07,2.8813729286193848,-0.46518000960350037,-0.013025237247347832,0.017498133704066277,1.1903226305270942,0.1921702974301111,0.00538084970171891,0.007228645876783105,common
P1_clean_baseline,20260523,0,0,0,2,3,2,2,1,0.46543389558792114,0.465433981269598,8.568167686462402e-08,0.5014540553092957,0.03798643499612808,-0.12377672642469406,0.04977021738886833,1.077390495326678,0.08161510228674866,0.2659383590194764,0.10693294549594458,common
P1_clean_baseline,20260523,0,0,1,2,1,2,2,1,0.4677961468696594,0.4677961654961109,1.862645149230957e-08,0.3498387038707733,0.039276041090488434,0.0551825612783432,0.023498859256505966,0.7478443467561262,0.08395973620841259,0.11796283840216953,0.05023311845074555,common
P1_clean_baseline,20260523,0,0,2,2,1,2,2,1,0.4208991527557373,0.4208993073552847,1.5459954738616943e-07,0.3498387038707733,0.039276041090488434,0.024008572101593018,0.007775990292429924,0.8311698932637128,0.09331461190486576,0.057041150936994266,0.018474711202240427,common
P1_clean_baseline,20260523,0,0,3,2,1,2,2,1,0.3913376033306122,0.39133765536826104,5.203764885663986e-08,0.3498387038707733,0.039276041090488434,0.0035262624733150005,-0.0013033520663157105,0.8939562691991562,0.10036357548116073,0.009010793860093026,0.003330505566608187,common
P1_clean_baseline,20260523,0,0,4,2,1,2,2,1,0.3707418143749237,0.37074179435148835,2.0023435354232788e-08,0.3498387038707733,0.039276041090488434,-0.011062229052186012,-0.007310721557587385,0.9436181469322705,0.1059390647820733,0.02983809385201693,0.019719171871436656,common
P1_clean_baseline,20260523,0,0,5,2,1,2,2,1,0.3554650545120239,0.3554651513695717,9.685754776000977e-08,0.3498387038707733,0.039276041090488434,-0.02203400619328022,-0.011615587398409843,0.9841718600187735,0.11049198955550182,0.06198642008151296,0.03267715701155354,common
P1_clean_baseline,20260523,0,0,6,2,1,2,2,1,0.343717098236084,0.3437171494588256,5.122274160385132e-08,0.3498387038707733,0.039276041090488434,-0.030584968626499176,-0.014812626875936985,1.0178100119723594,0.11426851120310422,0.08898297112205841,0.04309540302752949,common
P1_clean_baseline,20260523,0,0,7,2,1,2,2,1,0.3342452645301819,0.3342454470694065,1.825392246246338e-07,0.3498387038707733,0.039276041090488434,-0.03742283582687378,-0.01744646206498146,1.0466526859026999,0.11750664933337257,0.11196220200598997,0.05219658710649009,common
P1_clean_baseline,20260523,0,0,8,2,1,2,2,1,0.3265027403831482,0.3265027441084385,3.725290298461914e-09,0.3498387038707733,0.039276041090488434,-0.04312241077423096,-0.0194895900785923,1.0714724888992986,0.12029314377085575,0.13207365648333358,0.05969196477714531,common
P1_clean_baseline,20260523,0,0,9,2,1,2,2,1,0.3200354278087616,0.320035420358181,7.450580596923828e-09,0.3498387038707733,0.039276041090488434,-0.04782452434301376,-0.021254800260066986,1.0931249276558868,0.12272404139568568,0.1494350943283426,0.06641389800371687,common
P1_clean_baseline,20260523,0,1,0,2,3,2,2,1,0.44594529271125793,0.4459453634917736,7.078051567077637e-08,0.5014540553092957,0.0372779481112957,-0.12377672642469406,0.030990086495876312,1.1244743772505268,0.08359309700222028,0.27756033856116386,0.06949302302859349,common
P1_clean_baseline,20260523,0,1,1,2,1,2,2,1,0.4779634475708008,0.4779634140431881,3.3527612686157227e-08,0.3498387038707733,0.042648233473300934,0.0551825612783432,0.030293915420770645,0.7319361044213567,0.08922906906387114,0.11545351754156682,0.06338123882639206,common
P1_clean_baseline,20260523,0,1,2,2,1,2,2,1,0.4247809648513794,0.4247808661311865,9.872019290924072e-08,0.3498387038707733,0.042648233473300934,0.024008572101593018,0.008285356685519218,0.8235743425865927,0.10040052874832214,0.05651988692570779,0.019505009336795647,common
P1_clean_baseline,20260523,0,1,3,2,1,2,2,1,0.3924802839756012,0.39248034358024597,5.960464477539063e-08,0.3498387038707733,0.042648233473300934,0.0035262624733150005,-0.003532856237143278,0.8913535740626433,0.10866337804614967,0.008984559523846587,0.009001359766043434,common
P1_clean_baseline,20260523,0,1,4,2,1,2,2,1,0.3705764412879944,0.3705763993784785,4.190951585769653e-08,0.3498387038707733,0.042648233473300934,-0.011062229052186012,-0.01084830891340971,0.9440392450606306,0.11508619739849235,0.029851409371134237,0.02927414618075767,common
P1_clean_baseline,20260523,0,1,5,2,1,2,2,1,0.35461515188217163,0.35461500473320484,1.471489667892456e-07,0.3498387038707733,0.042648233473300934,-0.02203400619328022,-0.015837926417589188,0.986530614989104,0.12026624707641288,0.06213498232191016,0.044662294697581546,common
P1_clean_baseline,20260523,0,1,6,2,1,2,2,1,0.3424403667449951,0.3424404989928007,1.3224780559539795e-07,0.3498387038707733,0.042648233473300934,-0.030584968626499176,-0.01946146972477436,1.0216047459477449,0.12454207393446629,0.08931472921028281,0.056831704479707916,common
P1_clean_baseline,20260523,0,1,7,2,1,2,2,1,0.33290913701057434,0.33290911838412285,1.862645149230957e-08,0.3498387038707733,0.042648233473300934,-0.03742283582687378,-0.02215498313307762,1.0508534160768956,0.1281077289024551,0.11241156119330273,0.06654963973660448,common
P1_clean_baseline,20260523,0,1,8,2,1,2,2,1,0.32506176829338074,0.3250618241727352,5.587935447692871e-08,0.3498387038707733,0.042648233473300934,-0.04312241077423096,-0.024302702397108078,1.0762222383378854,0.1312003983034057,0.13265912814241299,0.07476333659507431,common
P1_clean_baseline,20260523,0,1,9,2,1,2,2,1,0.318567156791687,0.318567156791687,0.0,0.3498387038707733,0.042648233473300934,-0.04782452434301376,-0.026095256209373474,1.098163123261118,0.1338751737712525,0.15012383832865267,0.08191445870371791,common
P1_clean_baseline,20260523,0,2,0,2,1,2,2,1,0.12613534927368164,0.12613540887832642,5.960464477539063e-08,0.3498387038707733,-0.1340136080980301,0.10933417081832886,-0.19902385771274567,2.773518334750969,1.0624587704375767,0.8668003969379076,1.5778594887061714,common
P1_clean_baseline,20260523,0,2,1,2,1,2,2,1,0.18699851632118225,0.18699852377176285,7.450580596923828e-09,0.3498387038707733,-0.1340136080980301,0.0551825612783432,-0.08400913327932358,1.870810051080311,0.7166559967131124,0.29509625190588956,0.4492502664300949,common
P1_clean_baseline,20260523,0,2,2,2,1,2,2,1,0.20990651845932007,0.20990655198693275,3.3527612686157227e-08,0.3498387038707733,-0.1340136080980301,0.024008572101593018,-0.029927115887403488,1.6666404952001153,0.6384442421401123,0.11437744896067095,0.1425735422942731,common
P1_clean_baseline,20260523,0,2,3,2,1,2,2,1,0.2214120775461197,0.22141214343719184,6.58910721540451e-08,0.3498387038707733,-0.1340136080980301,0.0035262624733150005,0.0020607851911336184,1.5800344215545452,0.6052678317428972,0.01592624265304808,0.009307465130055342,common
P1_clean_baseline,20260523,0,2,4,2,1,2,2,1,0.2281908392906189,0.22819086536765099,2.60770320892334e-08,0.3498387038707733,-0.1340136080980301,-0.011062229052186012,0.023427998647093773,1.5330970557728059,0.5872874148438241,0.04847797171251646,0.10266844506083078,common
P1_clean_baseline,20260523,0,2,5,2,1,2,2,1,0.23249083757400513,0.23249085806310177,2.0489096641540527e-08,0.3498387038707733,-0.1340136080980301,-0.02203400619328022,0.03869976848363876,1.5047418965894288,0.5764253314084761,0.09477365397794003,0.16645717692560713,common
P1_clean_baseline,20260523,0,2,6,2,1,2,2,1,0.23548342287540436,0.23548341915011406,3.725290298461914e-09,0.3498387038707733,-0.1340136080980301,-0.030584968626499176,0.05024329200387001,1.4856192406200712,0.5690999666203148,0.12988162076564455,0.21336233094613216,common
P1_clean_baseline,20260523,0,2,7,2,1,2,2,1,0.23771275579929352,0.2377128303050995,7.450580596923828e-08,0.3498387038707733,-0.1340136080980301,-0.03742283582687378,0.05931057035923004,1.4716867115290624,0.563762797025419,0.15742880814721932,0.24950520707145962,common
P1_clean_baseline,20260523,0,2,8,2,1,2,2,1,0.23929421603679657,0.23929429054260254,7.450580596923828e-08,0.3498387038707733,-0.1340136080980301,-0.04312241077423096,0.06659160554409027,1.4619605507597315,0.5600369717144466,0.18020665726245538,0.2782833895736552,common
P1_clean_baseline,20260523,0,2,9,2,1,2,2,1,0.24062643945217133,0.24062639474868774,4.470348358154297e-08,0.3498387038707733,-0.1340136080980301,-0.04782452434301376,0.07262582331895828,1.4538664357384958,0.5569363383472564,0.19875008104635034,0.3018197978755112,common
P1_clean_baseline,20260523,0,3,0,2,3,2,2,1,0.2927763760089874,0.2927764840424061,1.0803341865539551e-07,0.5014540553092957,-0.034992482513189316,-0.12377672642469406,-0.049908362329006195,1.7127544993380968,0.11951948784322387,0.4227688316658939,0.17046581083261358,common
P1_clean_baseline,20260523,0,3,1,2,3,2,2,1,0.39344099164009094,0.39344117790460587,1.862645149230957e-07,0.5014540553092957,-0.034992482513189316,-0.046115532517433167,-0.026904862374067307,1.2745343417800556,0.08893959515331712,0.11721079780019057,0.06838347540227618,common
P1_clean_baseline,20260523,0,3,2,2,1,2,2,1,0.43980228900909424,0.4398023188114166,2.9802322387695312e-08,0.3498387038707733,0.0520893856883049,0.024008572101593018,0.013865657150745392,0.7954453912893104,0.11843818686270592,0.05458946599774647,0.03152702361323699,common
P1_clean_baseline,20260523,0,3,3,2,1,2,2,1,0.4082298278808594,0.4082299070432782,7.916241884231567e-08,0.3498387038707733,0.0520893856883049,0.0035262624733150005,0.0027755550108850002,0.856965072069336,0.12759818643998505,0.008637934399894291,0.006799001007087207,common
P1_clean_baseline,20260523,0,3,4,2,1,2,2,1,0.38559702038764954,0.3855969374999404,8.288770914077759e-08,0.3498387038707733,0.0520893856883049,-0.011062229052186012,-0.005268923006951809,0.9072650600854552,0.1350876249923774,0.02868857503376167,0.013664325003483791,common
P1_clean_baseline,20260523,0,3,5,2,1,2,2,1,0.36864763498306274,0.36864769365638494,5.8673322200775146e-08,0.3498387038707733,0.0520893856883049,-0.02203400619328022,-0.011246389709413052,0.9489785656344883,0.14129857551018363,0.05976982924166205,0.03050715274473349,common
P1_clean_baseline,20260523,0,3,6,2,1,2,2,1,0.3553738296031952,0.3553738873451948,5.774199962615967e-08,0.3498387038707733,0.0520893856883049,-0.030584968626499176,-0.015969233587384224,0.9844244981725235,0.14657631302357602,0.08606421204580503,0.04493643666787512,common
P1_clean_baseline,20260523,0,3,7,2,1,2,2,1,0.34479591250419617,0.34479597210884094,5.960464477539063e-08,0.3498387038707733,0.0520893856883049,-0.03742283582687378,-0.019709281623363495,1.014625438364255,0.15107309512455713,0.1085361933529834,0.05716216726648009,common
P1_clean_baseline,20260523,0,3,8,2,1,2,2,1,0.3360062837600708,0.33600640669465065,1.2293457984924316e-07,0.3498387038707733,0.0520893856883049,-0.04312241077423096,-0.02279927209019661,1.041167147101867,0.1550250343695951,0.12833810812009402,0.06785370748148477,common
P1_clean_baseline,20260523,0,3,9,2,1,2,2,1,0.32882776856422424,0.32882773503661156,3.3527612686157227e-08,0.3498387038707733,0.0520893856883049,-0.04782452434301376,-0.025275830179452896,1.0638964750400797,0.15840932752043774,0.14543943339041035,0.07686647113112105,common
P1_clean_baseline,20260523,1,0,0,2,3,2,2,1,0.2921420633792877,0.2921418882906437,1.7508864402770996e-07,0.3242819309234619,0.04461757838726044,-0.121528759598732,0.044771138578653336,1.110014515446367,0.15272562215504545,0.41599199441865836,0.15325125749018556,common
P1_clean_baseline,20260523,1,0,1,2,1,2,2,1,0.31475400924682617,0.31475405022501945,4.0978193283081055e-08,0.1675799936056137,0.0492856428027153,0.06545820087194443,0.03243021294474602,0.5324157554231488,0.15658463865369263,0.2079662179000647,0.10303351821426569,common
P1_clean_baseline,20260523,1,0,2,2,1,2,2,1,0.2536403238773346,0.2536402177065611,1.0617077350616455e-07,0.1675799936056137,0.0492856428027153,0.023891199380159378,0.0128833819180727,0.6606993361460091,0.19431312044275262,0.09419322217753368,0.050793902645792845,common
P1_clean_baseline,20260523,1,0,3,2,1,2,2,1,0.216385155916214,0.21638505399459973,1.0192161425948143e-07,0.1675799936056137,0.0492856428027153,-0.0010446114465594292,0.0005640290328301489,0.7744523550890061,0.22776813221790077,0.004827555948264357,0.0026065976219207263,common
P1_clean_baseline,20260523,1,0,4,2,1,2,2,1,0.19161328673362732,0.19161333609372377,4.936009645462036e-08,0.1675799936056137,0.0492856428027153,-0.017534051090478897,-0.007718249224126339,0.8745739737692424,0.2572141193487804,0.09150749089155802,0.04028034462378344,common
P1_clean_baseline,20260523,1,0,5,2,1,2,2,1,0.17393125593662262,0.17393118795007467,6.798654794692993e-08,0.1675799936056137,0.0492856428027153,-0.029169652611017227,-0.01376479584723711,0.9634840656050734,0.28336277190267684,0.16770793986358679,0.07913928852588031,common
P1_clean_baseline,20260523,1,0,6,2,1,2,2,1,0.16071519255638123,0.16071521677076817,2.421438694000244e-08,0.1675799936056137,0.0492856428027153,-0.03793613612651825,-0.018214283511042595,1.0427140766223717,0.30666449150677016,0.23604573732635575,0.1133326801363397,common
P1_clean_baseline,20260523,1,0,7,2,1,2,2,1,0.15063360333442688,0.15063363499939442,3.166496753692627e-08,0.1675799936056137,0.0492856428027153,-0.044579923152923584,-0.02165207825601101,1.112500729558753,0.3271888988361683,0.2959493908802683,0.14374002730280894,common
P1_clean_baseline,20260523,1,0,8,2,1,2,2,1,0.14251171052455902,0.14251172170042992,1.1175870895385742e-08,0.1675799936056137,0.0492856428027153,-0.04993996024131775,-0.024413954466581345,1.175903320427374,0.34583573954241403,0.3504270635549743,0.17131191799409418,common
P1_clean_baseline,20260523,1,0,9,2,1,2,2,1,0.13574232161045074,0.13574239425361156,7.264316082000732e-08,0.1675799936056137,0.0492856428027153,-0.054291900247335434,-0.02683134190738201,1.2345449202388756,0.3630823623611932,0.399962956307324,0.19766379113790167,common
P1_clean_baseline,20260523,1,1,0,2,3,2,2,1,0.27462029457092285,0.2746204324066639,1.3783574104309082e-07,0.3242819309234619,0.030306540429592133,-0.121528759598732,0.04156072065234184,1.1808374593368356,0.11035797801085392,0.4425337893858614,0.15133885395206456,common
P1_clean_baseline,20260523,1,1,1,2,1,2,2,1,0.28005164861679077,0.2800516728311777,2.421438694000244e-08,0.1675799936056137,0.026347849518060684,0.06545820087194443,0.02066562883555889,0.5983895986090841,0.0940821082403761,0.23373617400665364,0.07379220560789038,common
P1_clean_baseline,20260523,1,1,2,2,1,2,2,1,0.2228693813085556,0.22286937944591045,1.862645149230957e-09,0.1675799936056137,0.026347849518060684,0.023891199380159378,0.005050336942076683,0.7519202172217839,0.11822103764708226,0.10719821287197262,0.022660523901597104,common
P1_clean_baseline,20260523,1,1,3,2,1,2,2,1,0.18981894850730896,0.18981905281543732,1.043081283569336e-07,0.1675799936056137,0.026347849518060684,-0.0010446114465594292,-0.0030641788616776466,0.8828412280408405,0.1388051599972179,0.00550319899448398,0.016142639529792047,common
P1_clean_baseline,20260523,1,1,4,2,1,2,2,1,0.16851884126663208,0.16851883474737406,6.51925802230835e-09,0.1675799936056137,0.026347849518060684,-0.017534051090478897,-0.007874957285821438,0.9944288267474323,0.1563495768189675,0.10404801598852889,0.04673042626350372,common
P1_clean_baseline,20260523,1,1,5,2,1,2,2,1,0.15364360809326172,0.153643649071455,4.0978193283081055e-08,0.1675799936056137,0.026347849518060684,-0.029169652611017227,-0.011114541441202164,1.0907059244787625,0.1714867923569429,0.18985269203852098,0.07233975808779258,common
P1_clean_baseline,20260523,1,1,6,2,1,2,2,1,0.14255541563034058,0.14255543239414692,1.6763806343078613e-08,0.1675799936056137,0.026347849518060684,-0.03793613612651825,-0.013436274603009224,1.1755428081397075,0.18482531443339273,0.2661150118974797,0.09425299308060475,common
P1_clean_baseline,20260523,1,1,7,2,1,2,2,1,0.13423658907413483,0.13423668779432774,9.872019290924072e-08,0.1675799936056137,0.026347849518060684,-0.044579923152923584,-0.015111232176423073,1.2483928172002667,0.19627919406913386,0.3320996418368723,0.11257163401311988,common
P1_clean_baseline,20260523,1,1,8,2,1,2,2,1,0.12751993536949158,0.12751992046833038,1.4901161193847656e-08,0.1675799936056137,0.026347849518060684,-0.04993996024131775,-0.01646796241402626,1.3141474164023634,0.20661749428994972,0.39162472986373237,0.12914029768216245,common
P1_clean_baseline,20260523,1,1,9,2,1,2,2,1,0.12218591570854187,0.12218596041202545,4.470348358154297e-08,0.1675799936056137,0.026347849518060684,-0.054291900247335434,-0.017449982464313507,1.3715164520709027,0.21563737002970088,0.4443384487688539,0.14281500746729356,common
P1_clean_baseline,20260523,1,2,0,1,2,2,2,1,0.023803770542144775,0.0238037109375,5.960464477539063e-08,-0.1675799936056137,0.1294742226600647,-0.14514657855033875,0.20705606043338776,7.040060872243409,5.439231672596974,6.097629713467264,8.69845640911356,residual
P1_clean_baseline,20260523,1,2,1,2,1,2,2,1,0.0144120454788208,0.014412067830562592,2.2351741790771484e-08,0.1675799936056137,-0.1294742226600647,0.06545820087194443,-0.08915190398693085,11.627773021663069,8.983750630702168,4.541909125123039,6.185929965176969,common
P1_clean_baseline,20260523,1,2,2,2,1,2,2,1,0.031076133251190186,0.031076202169060707,6.891787052154541e-08,0.1675799936056137,-0.1294742226600647,0.023891199380159378,-0.030920768156647682,5.39256258978731,4.166355627758352,0.768795756764377,0.9950005010827223,common
P1_clean_baseline,20260523,1,2,3,2,1,2,2,1,0.04028758406639099,0.04028763575479388,5.168840289115906e-08,0.1675799936056137,-0.1294742226600647,-0.0010446114465594292,0.0032264762558043003,4.159594016098214,3.213749984280533,0.02592886793206527,0.08008611910029907,common
P1_clean_baseline,20260523,1,2,4,2,1,2,2,1,0.0460241436958313,0.046024227514863014,8.381903171539307e-08,0.1675799936056137,-0.1294742226600647,-0.017534051090478897,0.0254525076597929,3.6411322438312417,2.8131804801355167,0.38097506400900333,0.5530251215102628,common
P1_clean_baseline,20260523,1,2,5,2,1,2,2,1,0.05014023184776306,0.050140272825956345,4.0978193283081055e-08,0.1675799936056137,-0.1294742226600647,-0.029169652611017227,0.04120415449142456,3.3422261411639256,2.5822422012961037,0.5817614226352763,0.8217783000391696,common
P1_clean_baseline,20260523,1,2,6,2,1,2,2,1,0.052862703800201416,0.0528627373278141,3.3527612686157227e-08,0.1675799936056137,-0.1294742226600647,-0.03793613612651825,0.05269310250878334,3.1700987947758965,2.4492546417871908,0.7176351832078197,0.9967916644585737,common
P1_clean_baseline,20260523,1,2,7,2,1,2,2,1,0.05508717894554138,0.05508723482489586,5.587935447692871e-08,0.1675799936056137,-0.1294742226600647,-0.044579923152923584,0.06156138703227043,3.0420870484451847,2.3503513002192684,0.8092613200794841,1.1175265862339654,common
P1_clean_baseline,20260523,1,2,8,2,1,2,2,1,0.05676412582397461,0.05676411837339401,7.450580596923828e-09,0.1675799936056137,-0.1294742226600647,-0.04993996024131775,0.06859830766916275,2.9522165835034397,2.2809163495543627,0.8797803104760464,1.2084799452718766,common
P1_clean_baseline,20260523,1,2,9,2,1,2,2,1,0.05820748209953308,0.05820748582482338,3.725290298461914e-09,0.1675799936056137,-0.1294742226600647,-0.054291900247335434,0.0743936151266098,2.8790112123224443,2.2243570412248306,0.9327306093484319,1.278076502251015,common
