seed,pool,cluster,role,count,fraction,cluster_total
20260630,sae_l1_8x,0,slot_offset_1,6144,0.07335331128595136,83759
20260630,sae_l1_8x,0,slot_offset_2,3072,0.03667665564297568,83759
20260630,sae_l1_8x,0,neutral,62255,0.7432634104991702,83759
20260630,sae_l1_8x,1,slot_offset_0,6144,0.0460866825689725,133314
20260630,sae_l1_8x,1,slot_offset_1,3072,0.02304334128448625,133314
20260630,sae_l1_8x,1,neutral,121026,0.907826634862055,133314
20260630,sae_l1_8x,1,target,3072,0.02304334128448625,133314
20260630,sae_l1_8x,2,slot_offset_0,3072,0.0347794583823929,88328
20260630,sae_l1_8x,2,slot_offset_2,9216,0.1043383751471787,88328
20260630,sae_l1_8x,2,nuisance,6144,0.0695589167647858,88328
20260630,sae_l1_8x,2,neutral,63752,0.7217643329408568,88328
20260630,sae_l1_8x,2,target,6144,0.0695589167647858,88328
20260630,sae_l1_8x,3,slot_offset_0,3072,0.034982633946364514,87815
20260630,sae_l1_8x,3,slot_offset_1,3072,0.034982633946364514,87815
20260630,sae_l1_8x,3,nuisance,6144,0.06996526789272903,87815
20260630,sae_l1_8x,3,neutral,72455,0.8250868302681774,87815
20260630,sae_l1_8x,3,target,3072,0.034982633946364514,87815
20260630,sae_topk_8x,0,slot_offset_0,3072,1.0,3072
20260630,sae_topk_8x,1,target,6144,1.0,6144
20260630,sae_topk_8x,2,neutral,20236,1.0,20236
20260630,sae_topk_8x,3,route_slot_offset_3,12288,0.033780143169747416,363764
20260630,sae_topk_8x,3,slot_offset_0,9216,0.025335107377310564,363764
20260630,sae_topk_8x,3,slot_offset_1,12288,0.033780143169747416,363764
20260630,sae_topk_8x,3,slot_offset_2,12288,0.033780143169747416,363764
20260630,sae_topk_8x,3,nuisance,12288,0.033780143169747416,363764
20260630,sae_topk_8x,3,neutral,299252,0.8226542483588261,363764
20260630,sae_topk_8x,3,target,6144,0.016890071584873708,363764
