dim,seed,sharing,objective,step,pattern,is_tail,raw_grad_norm,raw_common_abs,raw_residual_norm,effective_weight,weighted_grad_norm,weighted_common_abs,weighted_residual_norm,cosine_with_high_gradient,high_macro_grad_norm
8,0,shared,zipf_raw,50,the_sun,0,13.836788177490234,13.832894325256348,0.32820627093315125,0.4000000059604645,5.534715175628662,5.533157825469971,0.1312825083732605,0.9997186064720154,1.867612361907959
8,0,shared,zipf_raw,50,the_moon,0,10.103002548217773,10.097670555114746,0.32820630073547363,0.4000000059604645,4.041201114654541,4.039068222045898,0.1312825232744217,-0.9994722604751587,1.867612361907959
8,0,shared,zipf_raw,50,a_moon_cake,1,4.909229278564453,0.4536202549934387,4.888226509094238,0.06666667014360428,0.32728198170661926,0.030241351574659348,0.3258817791938782,-0.09240151941776276,1.867612361907959
8,0,shared,zipf_raw,50,a_banana_cake,1,2.388118267059326,0.10524266958236694,2.3857979774475098,0.06666667014360428,0.15920789539813995,0.007016178220510483,0.15905320644378662,0.044069286435842514,1.867612361907959
8,0,shared,zipf_raw,50,a_fruit_cake,1,2.448474645614624,0.1472749412059784,2.4440412521362305,0.06666667014360428,0.16323165595531464,0.009818329475820065,0.16293609142303467,0.0601496696472168,1.867612361907959
8,0,shared,zipf_raw,60,the_sun,0,12.771355628967285,12.100131034851074,4.085872173309326,0.4000000059604645,5.108542442321777,4.840052604675293,1.6343488693237305,0.9474429488182068,0.073234923183918
8,0,shared,zipf_raw,60,the_moon,0,12.632670402526855,11.95366096496582,4.085872173309326,0.4000000059604645,5.053068161010742,4.781464576721191,1.6343488693237305,-0.9462497234344482,0.073234923183918
8,0,shared,zipf_raw,60,a_moon_cake,1,5.169987201690674,0.0425417385995388,5.169811725616455,0.06666667014360428,0.3446658253669739,0.002836116123944521,0.3446541428565979,0.008228596299886703,0.073234923183918
8,0,shared,zipf_raw,60,a_banana_cake,1,3.1873996257781982,0.10810793936252594,3.18556547164917,0.06666667014360428,0.21249331533908844,0.007207196205854416,0.21237103641033173,-0.03391728550195694,0.073234923183918
8,0,shared,zipf_raw,60,a_fruit_cake,1,3.0564017295837402,0.04964202642440796,3.0559980869293213,0.06666667014360428,0.20376013219356537,0.0033094685059040785,0.20373322069644928,0.016241982579231262,0.073234923183918
8,0,shared,zipf_raw,70,the_sun,0,12.412914276123047,12.410253524780273,0.25709477066993713,0.4000000059604645,4.965165615081787,4.964101314544678,0.10283791273832321,-0.9997856616973877,0.5136528611183167
8,0,shared,zipf_raw,70,the_moon,0,13.440016746520996,13.437559127807617,0.25709474086761475,0.4000000059604645,5.376006603240967,5.37502384185791,0.10283789783716202,0.9998171329498291,0.5136528611183167
8,0,shared,zipf_raw,70,a_moon_cake,1,5.214906215667725,0.7672896385192871,5.1581501960754395,0.06666667014360428,0.3476604223251343,0.05115264654159546,0.3438766896724701,0.147133931517601,0.5136528611183167
8,0,shared,zipf_raw,70,a_banana_cake,1,3.631242275238037,0.3291148245334625,3.6162972450256348,0.06666667014360428,0.24208283424377441,0.021940989419817924,0.24108649790287018,-0.09063422679901123,0.5136528611183167
8,0,shared,zipf_raw,70,a_fruit_cake,1,3.522172451019287,0.36980921030044556,3.502704620361328,0.06666667014360428,0.23481151461601257,0.024653948843479156,0.23351365327835083,-0.10499463230371475,0.5136528611183167
8,0,shared,zipf_raw,80,the_sun,0,12.899004936218262,12.884328842163086,0.6151567697525024,0.4000000059604645,5.159602165222168,5.153731822967529,0.24606271088123322,-0.9988622069358826,0.1208370104432106
8,0,shared,zipf_raw,80,the_moon,0,13.140408515930176,13.12600326538086,0.615156888961792,0.4000000059604645,5.256163597106934,5.250401496887207,0.2460627555847168,0.998903751373291,0.1208370104432106
8,0,shared,zipf_raw,80,a_moon_cake,1,5.138160228729248,0.8101226091384888,5.073893070220947,0.06666667014360428,0.3425440192222595,0.054008178412914276,0.3382595479488373,0.1576678305864334,0.1208370104432106
8,0,shared,zipf_raw,80,a_banana_cake,1,3.931405544281006,0.4179779589176178,3.9091227054595947,0.06666667014360428,0.262093722820282,0.027865199372172356,0.2606081962585449,-0.10631769150495529,0.1208370104432106
8,0,shared,zipf_raw,80,a_fruit_cake,1,3.839101791381836,0.4525790214538574,3.8123319149017334,0.06666667014360428,0.25594013929367065,0.030171936377882957,0.2541554868221283,-0.11788669228553772,0.1208370104432106
8,0,shared,zipf_raw,90,the_sun,0,13.451119422912598,13.450323104858398,0.14637188613414764,0.4000000059604645,5.380447864532471,5.380129337310791,0.05854875594377518,0.999940812587738,0.3594980239868164
8,0,shared,zipf_raw,90,the_moon,0,12.73216724395752,12.731327056884766,0.14637188613414764,0.4000000059604645,5.092866897583008,5.092530727386475,0.05854875594377518,-0.9999340176582336,0.3594980239868164
8,0,shared,zipf_raw,90,a_moon_cake,1,5.288425922393799,0.7056413888931274,5.241137504577637,0.06666667014360428,0.35256174206733704,0.047042760998010635,0.34940919280052185,-0.13343127071857452,0.3594980239868164
8,0,shared,zipf_raw,90,a_banana_cake,1,3.9755687713623047,0.34779924154281616,3.9603259563446045,0.06666667014360428,0.2650379240512848,0.023186616599559784,0.26402175426483154,0.08748414367437363,0.3594980239868164
8,0,shared,zipf_raw,90,a_fruit_cake,1,3.853551149368286,0.39598941802978516,3.8331515789031982,0.06666667014360428,0.25690340995788574,0.026399295777082443,0.25554344058036804,0.10275961458683014,0.3594980239868164
8,0,shared,zipf_raw,100,the_sun,0,13.085489273071289,13.076353073120117,0.48890140652656555,0.4000000059604645,5.234195709228516,5.230541229248047,0.19556055963039398,-0.9993017911911011,0.08369722217321396
8,0,shared,zipf_raw,100,the_moon,0,13.252769470214844,13.24374771118164,0.4889014661312103,0.4000000059604645,5.301107883453369,5.297499179840088,0.19556058943271637,0.9993192553520203,0.08369722217321396
8,0,shared,zipf_raw,100,a_moon_cake,1,5.5410990715026855,0.8220545649528503,5.4797821044921875,0.06666667014360428,0.3694066107273102,0.05480363965034485,0.36531883478164673,0.1483558714389801,0.08369722217321396
8,0,shared,zipf_raw,100,a_banana_cake,1,3.910409450531006,0.3748771846294403,3.8923988342285156,0.06666667014360428,0.2606939673423767,0.02499181404709816,0.25949326157569885,-0.09586647897958755,0.08369722217321396
8,0,shared,zipf_raw,100,a_fruit_cake,1,3.725600242614746,0.41096436977386475,3.702864646911621,0.06666667014360428,0.2483733594417572,0.027397627010941505,0.2468576580286026,-0.11030822992324829,0.08369722217321396
8,0,shared,zipf_raw,110,the_sun,0,13.768667221069336,13.768516540527344,0.06421996653079987,0.4000000059604645,5.507466793060303,5.507406711578369,0.025687986984848976,0.9999890327453613,0.5220101475715637
8,0,shared,zipf_raw,110,the_moon,0,12.72465705871582,12.724495887756348,0.06421994417905807,0.4000000059604645,5.089862823486328,5.089798450469971,0.02568797767162323,-0.9999873042106628,0.5220101475715637
8,0,shared,zipf_raw,110,a_moon_cake,1,5.529057025909424,0.7363144159317017,5.479809761047363,0.06666667014360428,0.36860382556915283,0.04908762872219086,0.36532068252563477,-0.13317178189754486,0.5220101475715637
8,0,shared,zipf_raw,110,a_banana_cake,1,4.026332378387451,0.3472241759300232,4.0113325119018555,0.06666667014360428,0.2684221863746643,0.023148279637098312,0.2674221694469452,0.086238332092762,0.5220101475715637
8,0,shared,zipf_raw,110,a_fruit_cake,1,3.8021230697631836,0.3886657655239105,3.7822060585021973,0.06666667014360428,0.2534748911857605,0.025911051779985428,0.2521470785140991,0.10222335159778595,0.5220101475715637
8,0,shared,zipf_raw,120,the_sun,0,14.122074127197266,14.12204360961914,0.03018788807094097,0.4000000059604645,5.648829936981201,5.648817539215088,0.012075155042111874,0.9999978542327881,1.0188003778457642
8,0,shared,zipf_raw,120,the_moon,0,12.084478378295898,12.084443092346191,0.030187932774424553,0.4000000059604645,4.833791255950928,4.83377742767334,0.012075173668563366,-0.999997079372406,1.0188003778457642
8,0,shared,zipf_raw,120,a_moon_cake,1,5.57240629196167,0.7456068396568298,5.522298336029053,0.06666667014360428,0.37149378657341003,0.04970712587237358,0.36815324425697327,-0.1338033825159073,1.0188003778457642
8,0,shared,zipf_raw,120,a_banana_cake,1,4.028700828552246,0.3526659607887268,4.013235569000244,0.06666667014360428,0.2685800790786743,0.023511065170168877,0.2675490379333496,0.08753838390111923,1.0188003778457642
8,0,shared,zipf_raw,120,a_fruit_cake,1,3.831223726272583,0.39290133118629456,3.8110241889953613,0.06666667014360428,0.2554149329662323,0.026193423196673393,0.2540682852268219,0.10255243629217148,1.0188003778457642
8,0,shared,zipf_raw,130,the_sun,0,13.311664581298828,13.311561584472656,0.05249551311135292,0.4000000059604645,5.3246660232543945,5.324624538421631,0.020998205989599228,0.9999922513961792,0.5731937289237976
8,0,shared,zipf_raw,130,the_moon,0,12.165287017822266,12.165175437927246,0.05249566212296486,0.4000000059604645,4.866115093231201,4.86607027053833,0.020998265594244003,-0.9999908208847046,0.5731937289237976
8,0,shared,zipf_raw,130,a_moon_cake,1,5.609102249145508,0.7444502711296082,5.559480667114258,0.06666667014360428,0.3739401698112488,0.049630019813776016,0.3706320524215698,-0.13272182643413544,0.5731937289237976
8,0,shared,zipf_raw,130,a_banana_cake,1,3.994922399520874,0.3486365079879761,3.9796807765960693,0.06666667014360428,0.26632818579673767,0.023242434486746788,0.2653120756149292,0.08726990967988968,0.5731937289237976
8,0,shared,zipf_raw,130,a_fruit_cake,1,3.827622413635254,0.38801589608192444,3.8079051971435547,0.06666667014360428,0.255174845457077,0.025867728516459465,0.25386035442352295,0.10137256234884262,0.5731937289237976
8,0,shared,zipf_raw,140,the_sun,0,12.658663749694824,12.654947280883789,0.30671921372413635,0.4000000059604645,5.063465595245361,5.061978816986084,0.1226876899600029,0.9997063875198364,0.09098213165998459
8,0,shared,zipf_raw,140,the_moon,0,12.476754188537598,12.472982406616211,0.30671921372413635,0.4000000059604645,4.990701675415039,4.989192962646484,0.1226876899600029,-0.9996976852416992,0.09098213165998459
8,0,shared,zipf_raw,140,a_moon_cake,1,5.623880386352539,0.7071324586868286,5.579246997833252,0.06666667014360428,0.3749253749847412,0.04714216664433479,0.37194982171058655,-0.12573745846748352,0.09098213165998459
8,0,shared,zipf_raw,140,a_banana_cake,1,4.018025875091553,0.33204877376556396,4.004282474517822,0.06666667014360428,0.26786839962005615,0.022136585786938667,0.26695218682289124,0.08263977617025375,0.09098213165998459
8,0,shared,zipf_raw,140,a_fruit_cake,1,3.848123073577881,0.37284862995147705,3.8300182819366455,0.06666667014360428,0.25654155015945435,0.024856576696038246,0.2553345561027527,0.09689103811979294,0.09098213165998459
8,0,shared,zipf_raw,150,the_sun,0,12.566650390625,12.54102897644043,0.8020521402359009,0.4000000059604645,5.026660442352295,5.016411781311035,0.3208208680152893,0.997961163520813,0.031619492918252945
8,0,shared,zipf_raw,150,the_moon,0,12.503540992736816,12.477788925170898,0.8020520210266113,0.4000000059604645,5.0014166831970215,4.991115570068359,0.32082080841064453,-0.9979404211044312,0.031619492918252945
8,0,shared,zipf_raw,150,a_moon_cake,1,5.674774169921875,0.6386418342590332,5.638723373413086,0.06666667014360428,0.37831830978393555,0.04257612302899361,0.37591490149497986,-0.11254048347473145,0.031619492918252945
8,0,shared,zipf_raw,150,a_banana_cake,1,4.031449317932129,0.2939286231994629,4.0207200050354,0.06666667014360428,0.26876330375671387,0.01959524303674698,0.2680480182170868,0.0729089230298996,0.031619492918252945
8,0,shared,zipf_raw,150,a_fruit_cake,1,3.864922046661377,0.3389359414577484,3.850032091140747,0.06666667014360428,0.25766149163246155,0.022595729678869247,0.2566688060760498,0.08769541233778,0.031619492918252945
8,0,shared,zipf_raw,160,the_sun,0,12.775425910949707,12.774930000305176,0.11280324310064316,0.4000000059604645,5.110170364379883,5.10997200012207,0.04512129724025726,0.9999611973762512,0.202233225107193
8,0,shared,zipf_raw,160,the_moon,0,12.370975494384766,12.370464324951172,0.1128031387925148,0.4000000059604645,4.948390483856201,4.948185920715332,0.04512125626206398,-0.9999586939811707,0.202233225107193
8,0,shared,zipf_raw,160,a_moon_cake,1,5.716361045837402,0.7468628883361816,5.667361736297607,0.06666667014360428,0.38109076023101807,0.04979086294770241,0.3778241276741028,-0.13065356016159058,0.202233225107193
8,0,shared,zipf_raw,160,a_banana_cake,1,4.057347297668457,0.35329270362854004,4.041936874389648,0.06666667014360428,0.2704898416996002,0.023552848026156425,0.2694624662399292,0.08707480132579803,0.202233225107193
8,0,shared,zipf_raw,160,a_fruit_cake,1,3.9046483039855957,0.3901863694190979,3.885103225708008,0.06666667014360428,0.2603099048137665,0.026012426242232323,0.25900688767433167,0.09992868453264236,0.202233225107193
8,0,shared,zipf_raw,170,the_sun,0,12.469168663024902,12.468626022338867,0.11641722172498703,0.4000000059604645,4.987667560577393,4.98745059967041,0.04656688868999481,-0.999956488609314,0.17305642366409302
8,0,shared,zipf_raw,170,the_moon,0,12.815269470214844,12.814740180969238,0.11641717702150345,0.4000000059604645,5.126107692718506,5.125895977020264,0.04656687006354332,0.9999586939811707,0.17305642366409302
8,0,shared,zipf_raw,170,a_moon_cake,1,5.761695384979248,0.7844439744949341,5.70804500579834,0.06666667014360428,0.38411304354667664,0.052296265959739685,0.38053634762763977,0.1361481100320816,0.17305642366409302
8,0,shared,zipf_raw,170,a_banana_cake,1,4.083805561065674,0.37374335527420044,4.066666603088379,0.06666667014360428,0.27225372195243835,0.02491622418165207,0.2711111307144165,-0.09151840209960938,0.17305642366409302
8,0,shared,zipf_raw,170,a_fruit_cake,1,3.934971332550049,0.4073076844215393,3.9138338565826416,0.06666667014360428,0.26233142614364624,0.027153847739100456,0.26092228293418884,-0.10350969433784485,0.17305642366409302
8,0,shared,zipf_raw,180,the_sun,0,12.371879577636719,12.371770858764648,0.05224644020199776,0.4000000059604645,4.948751926422119,4.948708534240723,0.020898576825857162,-0.999991238117218,0.34456831216812134
8,0,shared,zipf_raw,180,the_moon,0,13.06101131439209,13.060907363891602,0.05224643647670746,0.4000000059604645,5.224404811859131,5.224362850189209,0.020898574963212013,0.9999920129776001,0.34456831216812134
8,0,shared,zipf_raw,180,a_moon_cake,1,5.8077311515808105,0.7804262042045593,5.755055904388428,0.06666667014360428,0.3871820867061615,0.05202841758728027,0.3836704194545746,0.134377121925354,0.34456831216812134
8,0,shared,zipf_raw,180,a_banana_cake,1,4.107448577880859,0.37130847573280334,4.090631484985352,0.06666667014360428,0.2738299071788788,0.02475390024483204,0.2727087736129761,-0.09039881080389023,0.34456831216812134
8,0,shared,zipf_raw,180,a_fruit_cake,1,3.9658679962158203,0.40490514039993286,3.945143938064575,0.06666667014360428,0.2643912136554718,0.026993677020072937,0.26300960779190063,-0.10209748148918152,0.34456831216812134
8,0,shared,zipf_raw,190,the_sun,0,12.418627738952637,12.416635513305664,0.22258783876895905,0.4000000059604645,4.967451095581055,4.966654300689697,0.08903513848781586,0.9998396039009094,0.08609957993030548
8,0,shared,zipf_raw,190,the_moon,0,12.246458053588867,12.244436264038086,0.22258782386779785,0.4000000059604645,4.89858341217041,4.897774696350098,0.08903513103723526,-0.9998348951339722,0.08609957993030548
8,0,shared,zipf_raw,190,a_moon_cake,1,5.809585094451904,0.744751513004303,5.761651039123535,0.06666667014360428,0.38730570673942566,0.049650102853775024,0.38411009311676025,-0.12819358706474304,0.08609957993030548
8,0,shared,zipf_raw,190,a_banana_cake,1,4.098534107208252,0.3525151312351227,4.083345890045166,0.06666667014360428,0.27323561906814575,0.023501010611653328,0.2722230851650238,0.08601005375385284,0.08609957993030548
8,0,shared,zipf_raw,190,a_fruit_cake,1,3.963531017303467,0.3882374167442322,3.9444706439971924,0.06666667014360428,0.26423540711402893,0.025882495567202568,0.26296472549438477,0.09795241057872772,0.08609957993030548
8,0,shared,zipf_raw,200,the_sun,0,11.534987449645996,11.52908706665039,0.36900079250335693,0.4000000059604645,4.61399507522583,4.611634731292725,0.14760032296180725,0.9994884729385376,0.06464194506406784
8,0,shared,zipf_raw,200,the_moon,0,11.405770301818848,11.399802207946777,0.36900073289871216,0.4000000059604645,4.562308311462402,4.559920787811279,0.14760029315948486,-0.9994767308235168,0.06464194506406784
8,0,shared,zipf_raw,200,a_moon_cake,1,5.772483825683594,0.7227400541305542,5.727059364318848,0.06666667014360428,0.3848322629928589,0.04818267375230789,0.3818039894104004,-0.12520433962345123,0.06464194506406784
8,0,shared,zipf_raw,200,a_banana_cake,1,4.037047386169434,0.3386716842651367,4.022816181182861,0.06666667014360428,0.269136518239975,0.02257811278104782,0.2681877613067627,0.08389093726873398,0.06464194506406784
8,0,shared,zipf_raw,200,a_fruit_cake,1,3.9091012477874756,0.3747854232788086,3.8910932540893555,0.06666667014360428,0.2606067657470703,0.024985695257782936,0.2594062387943268,0.095875084400177,0.06464194506406784
8,0,shared,zipf_raw,210,the_sun,0,11.584612846374512,11.584512710571289,0.048386260867118835,0.4000000059604645,4.633845329284668,4.633805274963379,0.019354505464434624,0.9999913573265076,0.5312321782112122
8,0,shared,zipf_raw,210,the_moon,0,10.5221586227417,10.52204704284668,0.04838625714182854,0.4000000059604645,4.208863735198975,4.2088189125061035,0.019354503601789474,-0.99998939037323,0.5312321782112122
8,0,shared,zipf_raw,210,a_moon_cake,1,5.761702537536621,0.776390790939331,5.709153652191162,0.06666667014360428,0.38411352038383484,0.05175938829779625,0.38061025738716125,-0.13475023210048676,0.5312321782112122
8,0,shared,zipf_raw,210,a_banana_cake,1,4.033972263336182,0.3694833517074585,4.01701545715332,0.06666667014360428,0.26893150806427,0.024632224813103676,0.26780104637145996,0.0915929302573204,0.5312321782112122
8,0,shared,zipf_raw,210,a_fruit_cake,1,3.9133055210113525,0.4013771116733551,3.892666816711426,0.06666667014360428,0.2608870565891266,0.026758475229144096,0.25951114296913147,0.10256728529930115,0.5312321782112122
8,0,shared,zipf_raw,220,the_sun,0,11.132169723510742,11.131508827209473,0.12133718281984329,0.4000000059604645,4.4528679847717285,4.452603816986084,0.04853487387299538,0.9999406337738037,0.20022743940353394
8,0,shared,zipf_raw,220,the_moon,0,10.731739044189453,10.731054306030273,0.12133713066577911,0.4000000059604645,4.29269552230835,4.292421817779541,0.048534851521253586,-0.9999362230300903,0.20022743940353394
8,0,shared,zipf_raw,220,a_moon_cake,1,5.793528079986572,0.7692174911499023,5.7422356605529785,0.06666667014360428,0.38623523712158203,0.051281169056892395,0.38281571865081787,-0.13277186453342438,0.20022743940353394
8,0,shared,zipf_raw,220,a_banana_cake,1,4.048725605010986,0.3659422993659973,4.032153606414795,0.06666667014360428,0.26991504430770874,0.024396155029535294,0.2688102424144745,0.09038456529378891,0.20022743940353394
8,0,shared,zipf_raw,220,a_fruit_cake,1,3.934394598007202,0.3976905345916748,3.914243698120117,0.06666667014360428,0.2622929811477661,0.02651270292699337,0.26094958186149597,0.10108049213886261,0.20022743940353394
8,0,shared,zipf_raw,230,the_sun,0,10.855021476745605,10.852848052978516,0.21729697287082672,0.4000000059604645,4.342008590698242,4.341139316558838,0.08691879361867905,-0.9997997879981995,0.1003057062625885
8,0,shared,zipf_raw,230,the_moon,0,11.055594444274902,11.053459167480469,0.21729697287082672,0.4000000059604645,4.422237873077393,4.421383857727051,0.08691879361867905,0.9998068809509277,0.1003057062625885
8,0,shared,zipf_raw,230,a_moon_cake,1,5.846746921539307,0.8263639211654663,5.788055419921875,0.06666667014360428,0.3897831439971924,0.05509093031287193,0.3858703672885895,0.14133737981319427,0.1003057062625885
8,0,shared,zipf_raw,230,a_banana_cake,1,4.075592041015625,0.39610806107521057,4.056297302246094,0.06666667014360428,0.27170616388320923,0.026407204568386078,0.2704198360443115,-0.09719031304121017,0.1003057062625885
8,0,shared,zipf_raw,230,a_fruit_cake,1,3.967390537261963,0.4235735535621643,3.944713830947876,0.06666667014360428,0.2644927203655243,0.028238238766789436,0.26298093795776367,-0.10676376521587372,0.1003057062625885
8,0,shared,zipf_raw,240,the_sun,0,10.95853042602539,10.955822944641113,0.24355782568454742,0.4000000059604645,4.3834123611450195,4.38232946395874,0.09742312878370285,-0.999752938747406,0.07935884594917297
8,0,shared,zipf_raw,240,the_moon,0,11.117209434509277,11.114540100097656,0.24355778098106384,0.4000000059604645,4.446883678436279,4.4458160400390625,0.09742311388254166,0.9997599124908447,0.07935884594917297
8,0,shared,zipf_raw,240,a_moon_cake,1,5.902955532073975,0.8380677700042725,5.843160629272461,0.06666667014360428,0.39353039860725403,0.05587118864059448,0.3895440697669983,0.14197427034378052,0.07935884594917297
8,0,shared,zipf_raw,240,a_banana_cake,1,4.112597942352295,0.4026332497596741,4.092840671539307,0.06666667014360428,0.27417320013046265,0.02684221789240837,0.27285605669021606,-0.09790240973234177,0.07935884594917297
8,0,shared,zipf_raw,240,a_fruit_cake,1,4.010186195373535,0.42934367060661316,3.9871363639831543,0.06666667014360428,0.26734575629234314,0.028622912243008614,0.2658091187477112,-0.10706327855587006,0.07935884594917297
8,0,shared,zipf_raw,250,the_sun,0,11.211546897888184,11.209017753601074,0.23815074563026428,0.4000000059604645,4.484618663787842,4.483607292175293,0.09526029974222183,0.9997743964195251,0.07211881875991821
8,0,shared,zipf_raw,250,the_moon,0,11.067342758178711,11.064780235290527,0.2381507009267807,0.4000000059604645,4.426937103271484,4.425912380218506,0.09526028484106064,-0.9997684359550476,0.07211881875991821
8,0,shared,zipf_raw,250,a_moon_cake,1,5.957037448883057,0.7737339735031128,5.906575679779053,0.06666667014360428,0.397135853767395,0.05158226937055588,0.3937717378139496,-0.1298857033252716,0.07211881875991821
8,0,shared,zipf_raw,250,a_banana_cake,1,4.152365207672119,0.36897894740104675,4.135939121246338,0.06666667014360428,0.27682435512542725,0.02459859848022461,0.27572929859161377,0.08885994553565979,0.07211881875991821
8,0,shared,zipf_raw,250,a_fruit_cake,1,4.0554022789001465,0.3999711275100708,4.03563117980957,0.06666667014360428,0.27036017179489136,0.026664743199944496,0.26904210448265076,0.0986267477273941,0.07211881875991821
8,0,shared,zipf_raw,260,the_sun,0,11.201393127441406,11.19544792175293,0.3649216294288635,0.4000000059604645,4.480557441711426,4.478179454803467,0.14596866071224213,-0.9994692206382751,0.04180120676755905
8,0,shared,zipf_raw,260,the_moon,0,11.284952163696289,11.279048919677734,0.3649216294288635,0.4000000059604645,4.513980865478516,4.511619567871094,0.14596866071224213,0.9994769096374512,0.04180120676755905
