dim,seed,sharing,objective,step,objective_loss,macro_loss,the_bayes_gap,a_bayes_gap,cake_loss,cake_accuracy,tail_common_energy_fraction,tail_contrast_common_energy_fraction,common_only_cake_loss,residual_only_cake_loss,rep_macro_top1_energy,rep_macro_effective_rank,rep_weighted_top1_energy,rep_weighted_effective_rank,embedding_raw_top1_energy,embedding_raw_effective_rank,embedding_centered_top1_energy,embedding_centered_effective_rank,Bqk_top1_energy,Bqk_effective_rank,Bvo_top1_energy,Bvo_effective_rank,loss_the_sun,loss_the_moon,loss_a_moon_cake,loss_a_banana_cake,loss_a_fruit_cake,cos_cake_moon_tail,cos_cake_moon_high,cos_cake_banana,cos_cake_fruit,cos_cake_sun,cos_cake_the,cos_cake_a,cos_moon_high_the,cos_moon_tail_a,cos_context_highmoon_tailmoon,cos_context_cake_moon_banana,cos_context_cake_moon_fruit
8,0,shared,zipf_raw,100,0.6646678447723389,0.6072683930397034,0.00022035837173461914,0.001026749610900879,9.877062257146463e-05,1.0,0.8974813222885132,0.8072028756141663,3.647605262813158e-05,3.1536178588867188,0.9743342399597168,1.1416388750076294,0.9815406203269958,1.1087263822555542,0.6110020279884338,2.995561122894287,0.6611413359642029,2.569567918777466,0.5248342752456665,2.2726380825042725,0.6808822154998779,2.2481799125671387,0.6869187951087952,0.6998162865638733,0.5632689595222473,0.5405542254447937,0.5457835793495178,0.48176369071006775,0.48176369071006775,0.6577548384666443,0.5561118721961975,-0.5172146558761597,-0.013087481260299683,-0.3602772057056427,-0.004746556282043457,0.21743915975093842,0.9999998211860657,0.9105506539344788,0.9143630266189575
8,0,shared,zipf_raw,110,0.6652109026908875,0.607469916343689,0.0009341835975646973,0.0007661581039428711,7.942399679450318e-05,1.0,0.8958349823951721,0.8071088790893555,3.5045693948632106e-05,3.0874087810516357,0.9742598533630371,1.1420177221298218,0.981590211391449,1.1085408926010132,0.6099209189414978,3.003117322921753,0.659584105014801,2.576725482940674,0.524979293346405,2.2724337577819824,0.6819123029708862,2.246060609817505,0.7334380745887756,0.654724657535553,0.54804527759552,0.5554853081703186,0.5456562638282776,0.4799032509326935,0.4799032509326935,0.6556983590126038,0.5549744963645935,-0.5175142288208008,-0.0122813880443573,-0.3503815233707428,-0.0055272988975048065,0.21788473427295685,0.9999998211860657,0.9100686311721802,0.9140175580978394
8,0,shared,zipf_raw,120,0.6669968366622925,0.6083465814590454,0.0031747817993164062,0.0007076263427734375,7.263056613737717e-05,1.0,0.8953359723091125,0.8117374777793884,3.862157609546557e-05,2.981003761291504,0.9741218686103821,1.1428883075714111,0.9813492298126221,1.1098047494888306,0.6089142560958862,3.0080056190490723,0.6579814553260803,2.5827789306640625,0.5250358581542969,2.2723569869995117,0.6839774250984192,2.2450125217437744,0.7741708755493164,0.6184730529785156,0.5480778217315674,0.55223149061203,0.5487794876098633,0.47622883319854736,0.47622883319854736,0.6534844636917114,0.5543675422668457,-0.5151793956756592,-0.01062917709350586,-0.3422527313232422,-0.003790147602558136,0.22023941576480865,0.9999998211860657,0.9086628556251526,0.9126503467559814
8,0,shared,zipf_raw,130,0.6653931736946106,0.6075641512870789,0.00116044282913208,0.0007839202880859375,7.410048419842497e-05,1.0,0.896725594997406,0.8209887742996216,4.9984690122073516e-05,2.8106327056884766,0.9739829301834106,1.144047737121582,0.980798065662384,1.1126099824905396,0.6078388690948486,3.010932445526123,0.6562573313713074,2.58801007270813,0.5250595808029175,2.2723281383514404,0.6881514191627502,2.2430379390716553,0.73927241563797,0.6493428349494934,0.5515316128730774,0.5468825101852417,0.5507913827896118,0.47075462341308594,0.47075462341308594,0.6514942049980164,0.5539020299911499,-0.5092352628707886,-0.008915841579437256,-0.3348732590675354,-0.0010401047766208649,0.2242460697889328,0.9999998211860657,0.906510591506958,0.9104790687561035
8,0,shared,zipf_raw,140,0.6645994782447815,0.6071702241897583,0.00016677379608154297,0.0007990598678588867,7.096197077771649e-05,1.0,0.8974881768226624,0.8262056112289429,5.689771569450386e-05,2.7042722702026367,0.9739271402359009,1.1446541547775269,0.9804787039756775,1.1142386198043823,0.6069165468215942,3.014875888824463,0.6548902988433838,2.592970609664917,0.5250717401504517,2.2723171710968018,0.6909465193748474,2.2406704425811768,0.7004903554916382,0.6861375570297241,0.5488189458847046,0.5500724911689758,0.5503320693969727,0.46726348996162415,0.46726348996162415,0.6497544050216675,0.5531980395317078,-0.5057737827301025,-0.008137017488479614,-0.3275333344936371,-0.0004042908549308777,0.22628065943717957,0.9999998211860657,0.9053163528442383,0.9093080759048462
8,0,shared,zipf_raw,150,0.6645650863647461,0.6071392893791199,0.00013077259063720703,0.0007497072219848633,6.500267772935331e-05,1.0,0.8973184823989868,0.8288605809211731,5.824852269142866e-05,2.6539199352264404,0.9739049077033997,1.1449456214904785,0.9803457260131836,1.114927887916565,0.6061415672302246,3.019402027130127,0.6537055969238281,2.597923994064331,0.5250798463821411,2.2723135948181152,0.6922497153282166,2.2390999794006348,0.6957403421401978,0.6908155679702759,0.550570011138916,0.5500179529190063,0.5485526323318481,0.46501630544662476,0.46501630544662476,0.6477869153022766,0.5523385405540466,-0.5046012997627258,-0.007523059844970703,-0.32016485929489136,-0.0004927143454551697,0.22727850079536438,0.9999997615814209,0.9046872854232788,0.9087315797805786
8,0,shared,zipf_raw,160,0.6646461486816406,0.6071597933769226,0.00024211406707763672,0.000676274299621582,5.820895967190154e-05,1.0,0.8966218829154968,0.8299320936203003,5.638123184326105e-05,2.630863904953003,0.9738897085189819,1.1451184749603271,0.9803094863891602,1.1151436567306519,0.6054215431213379,3.024354934692383,0.6526368856430054,2.6028974056243896,0.5250861048698425,2.272313356399536,0.6927928924560547,2.2378756999969482,0.7094272375106812,0.6773513555526733,0.5496471524238586,0.5492914915084839,0.5500815510749817,0.4634513854980469,0.4634513854980469,0.6457465887069702,0.5514832139015198,-0.5046628713607788,-0.006972610950469971,-0.31305932998657227,-0.0009321123361587524,0.2274322658777237,0.9999997615814209,0.9043481945991516,0.9084498286247253
8,0,shared,zipf_raw,170,0.6646004319190979,0.6071206331253052,0.00019311904907226562,0.0006173849105834961,5.2090519602643326e-05,1.0,0.8965029120445251,0.8307675123214722,5.367959965951741e-05,2.621000051498413,0.9739503264427185,1.1449482440948486,0.9803153276443481,1.1151421070098877,0.6048136353492737,3.0288853645324707,0.6517348289489746,2.607294797897339,0.525091826915741,2.2723147869110107,0.6934109926223755,2.2361817359924316,0.6796083450317383,0.7070722579956055,0.549761176109314,0.5497305989265442,0.5494308471679688,0.4624960422515869,0.4624960422515869,0.6437885165214539,0.5505454540252686,-0.5047454833984375,-0.007091134786605835,-0.3064780533313751,-0.0025341808795928955,0.2273135483264923,0.9999997615814209,0.904437243938446,0.908592939376831
8,0,shared,zipf_raw,180,0.6648038625717163,0.6072066426277161,0.000455319881439209,0.000559687614440918,4.688579429057427e-05,1.0,0.8961331844329834,0.831342875957489,5.066010635346174e-05,2.619060754776001,0.9739951491355896,1.1448255777359009,0.9803265929222107,1.1151090860366821,0.6042435765266418,3.033216714859009,0.6508783102035522,2.61148738861084,0.5250967144966125,2.272317409515381,0.6937472820281982,2.2349042892456055,0.6664614081382751,0.7207435965538025,0.5502079725265503,0.5493506193161011,0.5492696166038513,0.46157658100128174,0.46157658100128174,0.6418576836585999,0.5496158003807068,-0.5051443576812744,-0.007013261318206787,-0.30047187209129333,-0.0038177818059921265,0.22698339819908142,0.9999998211860657,0.9044999480247498,0.9087119698524475
8,0,shared,zipf_raw,190,0.6645428538322449,0.6070928573608398,0.00012058019638061523,0.0006233453750610352,5.026290818932466e-05,1.0,0.8967300653457642,0.8392835259437561,6.571758422069252e-05,2.4749202728271484,0.9737430214881897,1.1464424133300781,0.9796234965324402,1.1185461282730103,0.6031546592712402,3.0357584953308105,0.6492708325386047,2.6160459518432617,0.5251011252403259,2.2723207473754883,0.6969448328018188,2.2342379093170166,0.7002081274986267,0.6863273978233337,0.5499605536460876,0.5495196580886841,0.5494486689567566,0.455587238073349,0.455587238073349,0.6402627229690552,0.5488959550857544,-0.499595582485199,-0.004494309425354004,-0.29494738578796387,0.0005118362605571747,0.22960461676120758,0.9999997615814209,0.9019471406936646,0.9061769247055054
8,0,shared,zipf_raw,200,0.6645957231521606,0.6071951389312744,0.0001488327980041504,0.000910639762878418,6.61150406813249e-05,1.0,0.8994975090026855,0.8559796214103699,0.00012236576003488153,2.1807401180267334,0.9732681512832642,1.149567723274231,0.9780066013336182,1.126253366470337,0.6015256643295288,3.0361340045928955,0.6469141840934753,2.620720863342285,0.5251060128211975,2.2723264694213867,0.7042717337608337,2.2321534156799316,0.6988731026649475,0.68771892786026,0.5517339110374451,0.5489072203636169,0.5487425327301025,0.4440114498138428,0.4440114498138428,0.6388279795646667,0.5483115315437317,-0.4860328733921051,-0.0004914402961730957,-0.288875550031662,0.009215887635946274,0.23600490391254425,0.999999463558197,0.8966593146324158,0.9008077383041382
8,0,shared,zipf_raw,210,0.6655316352844238,0.6076921820640564,0.0013041496276855469,0.0010215044021606445,7.175646169343963e-05,1.0,0.9001123905181885,0.8641551733016968,0.00016474629228468984,2.027683973312378,0.9729197025299072,1.1516902446746826,0.9770238995552063,1.1308784484863281,0.6001757383346558,3.039775848388672,0.644977867603302,2.6266486644744873,0.5251123905181885,2.272338390350342,0.7080645561218262,2.230461359024048,0.742490291595459,0.6464123725891113,0.5497731566429138,0.5498886704444885,0.5498965978622437,0.43671056628227234,0.43671056628227234,0.6369355320930481,0.5474193096160889,-0.4792410731315613,0.0024997293949127197,-0.2811446487903595,0.014399435371160507,0.23901963233947754,0.9999992251396179,0.8932855129241943,0.897444486618042
8,0,shared,zipf_raw,220,0.664735734462738,0.6072914600372314,0.00031065940856933594,0.0010129213333129883,6.917412247275934e-05,1.0,0.9010750651359558,0.8675182461738586,0.00017960004333872348,1.9616800546646118,0.9727960228919983,1.1525903940200806,0.9765227437019348,1.1332075595855713,0.5991288423538208,3.0450282096862793,0.6434698700904846,2.633042812347412,0.5251197218894958,2.272357702255249,0.710123598575592,2.22819447517395,0.7117164134979248,0.6751992702484131,0.5497781038284302,0.5498945713043213,0.5498690605163574,0.43311211466789246,0.43311211466789246,0.6346489191055298,0.5462514758110046,-0.4760519862174988,0.0032880008220672607,-0.2721847891807556,0.014645632356405258,0.2403406947851181,0.9999990463256836,0.8921032547950745,0.8963205218315125
8,0,shared,zipf_raw,230,0.6646137833595276,0.6072065234184265,0.00017029047012329102,0.0009233951568603516,6.269833829719573e-05,1.0,0.9015198349952698,0.8683434128761292,0.00017531080811750144,1.9411176443099976,0.972740650177002,1.153047800064087,0.9762879610061646,1.1342960596084595,0.5982211232185364,3.0511434078216553,0.6421375274658203,2.6397414207458496,0.5251272320747375,2.272382974624634,0.7109459042549133,2.2263917922973633,0.6841092705726624,0.7025256752967834,0.5504405498504639,0.5494984984397888,0.5494585633277893,0.4312281310558319,0.4312281310558319,0.632200300693512,0.5449536442756653,-0.475261926651001,0.0035383403301239014,-0.2630408704280853,0.013337530195713043,0.24051517248153687,0.999998927116394,0.8918241858482361,0.8961408734321594
8,0,shared,zipf_raw,240,0.664574921131134,0.6071552634239197,0.00013750791549682617,0.0008035898208618164,5.538809273275547e-05,1.0,0.9012075066566467,0.868005633354187,0.00016287958715111017,1.9427566528320312,0.9726881384849548,1.1534042358398438,0.9761858582496643,1.13478422164917,0.5973848700523376,3.057490348815918,0.6408888101577759,2.646388530731201,0.5251339673995972,2.272412061691284,0.7110145688056946,2.225209951400757,0.6860501170158386,0.7005192637443542,0.5504040122032166,0.5494279265403748,0.5493749380111694,0.42996683716773987,0.42996683716773987,0.6297687888145447,0.5436347126960754,-0.4759174585342407,0.003964662551879883,-0.2544873058795929,0.012104928493499756,0.2398655116558075,0.9999987483024597,0.8917585611343384,0.8961981534957886
8,0,shared,zipf_raw,250,0.6645472049713135,0.6071118116378784,0.0001175999641418457,0.0006920099258422852,4.883257861365564e-05,1.0,0.9005798101425171,0.8673300743103027,0.00014893860497977585,1.9544121026992798,0.9726447463035583,1.1536777019500732,0.9761398434638977,1.1350133419036865,0.5966250896453857,3.0635359287261963,0.6397392153739929,2.6526079177856445,0.5251398086547852,2.272442579269409,0.7107945680618286,2.2243196964263916,0.699698269367218,0.6868312954902649,0.5500438213348389,0.549519956111908,0.5494658946990967,0.42898064851760864,0.42898064851760864,0.627435564994812,0.5423468351364136,-0.47711992263793945,0.0044564008712768555,-0.24685312807559967,0.01097671315073967,0.2387925386428833,0.9999986886978149,0.8917847275733948,0.8963484764099121
8,0,shared,zipf_raw,260,0.664517343044281,0.6070747375488281,9.143352508544922e-05,0.0006084442138671875,4.358807927928865e-05,1.0,0.9003356695175171,0.8667538166046143,0.00013626810687128454,1.9696168899536133,0.9726378917694092,1.1537851095199585,0.9760994911193848,1.1351988315582275,0.5959709882736206,3.0689079761505127,0.6387386322021484,2.6581404209136963,0.5251448750495911,2.2724738121032715,0.7106687426567078,2.223292589187622,0.6894878149032593,0.6969894170761108,0.5500226020812988,0.5494549870491028,0.5494189262390137,0.4282763600349426,0.4282763600349426,0.6252295970916748,0.5411120057106018,-0.47811564803123474,0.004604429006576538,-0.24016842246055603,0.009328238666057587,0.23769323527812958,0.9999985694885254,0.8920289874076843,0.8966971039772034
8,0,shared,zipf_raw,270,0.664496123790741,0.6070448160171509,7.456541061401367e-05,0.0005356073379516602,3.921760435332544e-05,1.0,0.8998379111289978,0.866195797920227,0.00012482849706429988,1.9872044324874878,0.9726240634918213,1.1539052724838257,0.9760721325874329,1.1353254318237305,0.5953661203384399,3.0738699436187744,0.6378034353256226,2.6632161140441895,0.5251491069793701,2.2725048065185547,0.7104353308677673,2.2225069999694824,0.6936461329460144,0.6927973628044128,0.5498654246330261,0.5494764447212219,0.5494388937950134,0.427557110786438,0.427557110786438,0.6231594681739807,0.5399395823478699,-0.4792897701263428,0.00493738055229187,-0.23432762920856476,0.008101161569356918,0.23642593622207642,0.9999985694885254,0.8921990394592285,0.8969674110412598
8,0,shared,zipf_raw,280,0.6644843220710754,0.6070233583450317,6.759166717529297e-05,0.0004769563674926758,3.5562254197429866e-05,1.0,0.8994104862213135,0.8657386302947998,0.00011493769125081599,2.005394220352173,0.9726179242134094,1.1539831161499023,0.9760441184043884,1.135448932647705,0.5948189496994019,3.0783629417419434,0.6369511485099792,2.6678128242492676,0.5251527428627014,2.2725353240966797,0.7102324366569519,2.221759557723999,0.6948121786117554,0.6916173696517944,0.5497766137123108,0.5494736433029175,0.5494369864463806,0.42689186334609985,0.42689186334609985,0.6212174892425537,0.5388297438621521,-0.4803749918937683,0.005232483148574829,-0.22919292747974396,0.006911721080541611,0.2351551204919815,0.9999983310699463,0.8923901915550232,0.8972480297088623
8,0,shared,zipf_raw,290,0.6644731760025024,0.6070050001144409,6.008148193359375e-05,0.00042879581451416016,3.254258626839146e-05,1.0,0.8990371227264404,0.865364134311676,0.00010627799929352477,2.0236518383026123,0.9726157188415527,1.1540395021438599,0.9760138392448425,1.1355812549591064,0.5943188667297363,3.082460880279541,0.6361678838729858,2.6720058917999268,0.5251558423042297,2.2725653648376465,0.7100575566291809,2.221050977706909,0.6942639350891113,0.6921505928039551,0.5497288107872009,0.5494574904441833,0.5494241118431091,0.42626258730888367,0.42626258730888367,0.6193929314613342,0.5377798080444336,-0.4813782870769501,0.005507290363311768,-0.22463524341583252,0.005783803761005402,0.23390419781208038,0.9999984502792358,0.8925879001617432,0.89752596616745
8,0,shared,zipf_raw,300,0.664463996887207,0.6069896221160889,5.3942203521728516e-05,0.0003885030746459961,2.9880482543376274e-05,1.0,0.8986901640892029,0.8650492429733276,9.877012780634686e-05,2.041734457015991,0.9726153016090393,1.1540846824645996,0.9759824275970459,1.1357157230377197,0.5938562750816345,3.086233139038086,0.6354408264160156,2.675865411758423,0.5251585841178894,2.272594690322876,0.7099006772041321,2.2203876972198486,0.693641722202301,0.6927605271339417,0.5496885776519775,0.5494439601898193,0.5494134426116943,0.42565664649009705,0.42565664649009705,0.6176742911338806,0.5367851257324219,-0.4823209047317505,0.00578036904335022,-0.2205478399991989,0.00474182516336441,0.2326800525188446,0.9999982118606567,0.8927799463272095,0.8977911472320557
8,0,shared,zipf_raw,310,0.6644564867019653,0.6069768071174622,4.9114227294921875e-05,0.0003541707992553711,2.7655429221340455e-05,1.0,0.8983728289604187,0.8647806644439697,9.213604062097147e-05,2.0595016479492188,0.9726157188415527,1.1541231870651245,0.9759496450424194,1.1358543634414673,0.5934259295463562,3.089728355407715,0.6347624659538269,2.6794416904449463,0.5251610279083252,2.272623300552368,0.7097617983818054,2.219761610031128,0.6927084922790527,0.6936841011047363,0.5496594309806824,0.5494290590286255,0.5494027733802795,0.4250752031803131,0.4250752031803131,0.6160508990287781,0.5358407497406006,-0.4832036793231964,0.006046861410140991,-0.21684667468070984,0.0037687234580516815,0.23149317502975464,0.9999982118606567,0.8929675221443176,0.8980453610420227
8,0,shared,zipf_raw,320,0.66444993019104,0.6069656610488892,4.488229751586914e-05,0.00032448768615722656,2.5748233383637853e-05,1.0,0.8980490565299988,0.8645411729812622,8.621690358268097e-05,2.076930522918701,0.9726153612136841,1.1541610956192017,0.9759170413017273,1.135994791984558,0.5930206775665283,3.092998504638672,0.6341230869293213,2.682783603668213,0.5251630544662476,2.272651433944702,0.7096274495124817,2.2191827297210693,0.6934881806373596,0.6928959488868713,0.549613893032074,0.54942786693573,0.5494020581245422,0.42450544238090515,0.42450544238090515,0.6145129203796387,0.5349422097206116,-0.4840564429759979,0.006329149007797241,-0.213466614484787,0.0028966888785362244,0.2303345799446106,0.9999982118606567,0.8931387662887573,0.8982785940170288
8,0,shared,zipf_raw,330,0.6644469499588013,0.6069571375846863,4.464387893676758e-05,0.00029838085174560547,2.4039691197685897e-05,1.0,0.8977209329605103,0.8643237948417664,8.093327778624371e-05,2.093970537185669,0.972614049911499,1.1542011499404907,0.9758851528167725,1.1361298561096191,0.5926375389099121,3.096071720123291,0.6335179209709167,2.685922384262085,0.5251649022102356,2.272678852081299,0.70949786901474,2.218644618988037,0.6957495808601379,0.6906340718269348,0.5495536923408508,0.5494402647018433,0.5494081974029541,0.4239477813243866,0.4239477813243866,0.6130525469779968,0.5340863466262817,-0.48488083481788635,0.00662270188331604,-0.21035683155059814,0.002111416310071945,0.22920699417591095,0.999998152256012,0.8932956457138062,0.898493766784668
8,0,shared,zipf_raw,340,0.6686165928840637,0.6090332865715027,0.005261063575744629,0.00026535987854003906,2.2291407731245272e-05,1.0,0.8957284092903137,0.8641552925109863,7.632494089193642e-05,2.1070985794067383,0.9725295305252075,1.1545684337615967,0.9758838415145874,1.1361722946166992,0.5921381115913391,3.099550247192383,0.6327486634254456,2.6893386840820312,0.5251665711402893,2.2727060317993164,0.7089627385139465,2.21882963180542,0.8006879091262817,0.5961285829544067,0.5481587052345276,0.5502628087997437,0.5499284267425537,0.4226807653903961,0.4226807653903961,0.6116767525672913,0.5332756638526917,-0.48655611276626587,0.008081287145614624,-0.20746970176696777,0.0035455599427223206,0.22756963968276978,0.9999980330467224,0.8927733302116394,0.8980657458305359
