phase,condition,dim,seed,step,pattern,is_tail,raw_grad_norm,raw_common_abs,raw_residual_norm,effective_weight,weighted_grad_norm,weighted_common_abs,weighted_residual_norm,cosine_with_high_gradient,high_macro_grad_norm
phase2,natural,8,0,20,the_sun,0,4.102390289306641,1.8070743083953857,3.682945728302002,0.4000000059604645,1.640956163406372,0.7228297591209412,1.4731782674789429,0.44049301743507385,0.1156560480594635
phase2,natural,8,0,20,the_moon,0,4.005885124206543,1.5757620334625244,3.682945728302002,0.4000000059604645,1.6023540496826172,0.6303048133850098,1.4731782674789429,-0.39336177706718445,0.1156560480594635
phase2,natural,8,0,20,a_moon_cake,1,2.026311159133911,0.09943374991416931,2.0238699913024902,0.06666667014360428,0.13508741557598114,0.0066289170645177364,0.13492467999458313,-0.049071311950683594,0.1156560480594635
phase2,natural,8,0,20,a_banana_cake,1,2.4144935607910156,0.10313335806131363,2.412290096282959,0.06666667014360428,0.16096624732017517,0.006875557359308004,0.16081935167312622,0.042714282870292664,0.1156560480594635
phase2,natural,8,0,20,a_fruit_cake,1,2.1285815238952637,0.0829463079571724,2.126964569091797,0.06666667014360428,0.14190544188022614,0.00552975432947278,0.14179764688014984,0.03896787762641907,0.1156560480594635
phase2,natural,8,0,30,the_sun,0,6.8006672859191895,6.783753395080566,0.4793391227722168,0.4000000059604645,2.7202670574188232,2.713501453399658,0.1917356550693512,-0.997512936592102,0.03991163149476051
phase2,natural,8,0,30,the_moon,0,6.880294322967529,6.8635759353637695,0.479339063167572,0.4000000059604645,2.752117872238159,2.7454304695129395,0.1917356252670288,0.9975700974464417,0.03991163149476051
phase2,natural,8,0,30,a_moon_cake,1,2.912849187850952,0.6374562978744507,2.8422417640686035,0.06666667014360428,0.19418995082378387,0.04249708727002144,0.18948279321193695,-0.21884287893772125,0.03991163149476051
phase2,natural,8,0,30,a_banana_cake,1,1.2971795797348022,0.016780948266386986,1.2970712184906006,0.06666667014360428,0.08647864311933517,0.0011187299387529492,0.08647141605615616,-0.012936487793922424,0.03991163149476051
phase2,natural,8,0,30,a_fruit_cake,1,1.129408359527588,0.014032728970050812,1.1293213367462158,0.06666667014360428,0.0752938911318779,0.0009355153306387365,0.07528809458017349,-0.012424849905073643,0.03991163149476051
phase2,natural,8,0,40,the_sun,0,10.7193021774292,10.719301223754883,0.005490037612617016,0.4000000059604645,4.287721157073975,4.287720680236816,0.002196015091612935,0.9999999403953552,1.2276321649551392
phase2,natural,8,0,40,the_moon,0,8.2640380859375,8.264036178588867,0.005490082781761885,0.4000000059604645,3.305615186691284,3.305614471435547,0.00219603325240314,-0.9999997615814209,1.2276321649551392
phase2,natural,8,0,40,a_moon_cake,1,3.5084822177886963,0.5884948968887329,3.4587748050689697,0.06666667014360428,0.2338988333940506,0.039232995361089706,0.2305849939584732,0.16773489117622375,1.2276321649551392
phase2,natural,8,0,40,a_banana_cake,1,1.2850511074066162,0.00993224699050188,1.2850126028060913,0.06666667014360428,0.08567007631063461,0.0006621498614549637,0.08566751331090927,0.007729067467153072,1.2276321649551392
phase2,natural,8,0,40,a_fruit_cake,1,1.008872628211975,0.009674626402556896,1.0088262557983398,0.06666667014360428,0.06725817918777466,0.000644975109025836,0.06725508719682693,0.0095895417034626,1.2276321649551392
phase2,natural,8,0,50,the_sun,0,9.568710327148438,9.56869125366211,0.018912825733423233,0.4000000059604645,3.827484130859375,3.8274765014648438,0.007565130479633808,-0.9999980330467224,1.0387403964996338
phase2,natural,8,0,50,the_moon,0,11.646187782287598,11.646172523498535,0.01891273632645607,0.4000000059604645,4.658475399017334,4.658469200134277,0.0075650946237146854,0.9999986886978149,1.0387403964996338
phase2,natural,8,0,50,a_moon_cake,1,2.9296507835388184,0.11032958328723907,2.927572727203369,0.06666667014360428,0.1953100562095642,0.007355305831879377,0.195171520113945,-0.03765963762998581,1.0387403964996338
phase2,natural,8,0,50,a_banana_cake,1,2.4413933753967285,0.005866823717951775,2.4413869380950928,0.06666667014360428,0.16275957226753235,0.00039112160447984934,0.16275914013385773,-0.0024030636996030807,1.0387403964996338
phase2,natural,8,0,50,a_fruit_cake,1,1.7664644718170166,0.006463397294282913,1.7664525508880615,0.06666667014360428,0.11776430159807205,0.00043089318205602467,0.11776351183652878,-0.0036589454393833876,1.0387403964996338
phase2,natural,8,0,60,the_sun,0,11.02367877960205,11.023655891418457,0.023048020899295807,0.4000000059604645,4.40947151184082,4.4094624519348145,0.009219208732247353,-0.9999979138374329,0.7463676929473877
phase2,natural,8,0,60,the_moon,0,12.516409873962402,12.516390800476074,0.02304808236658573,0.4000000059604645,5.006564140319824,5.006556510925293,0.009219232946634293,0.9999984502792358,0.7463676929473877
phase2,natural,8,0,60,a_moon_cake,1,3.4615049362182617,0.026870504021644592,3.461400270462036,0.06666667014360428,0.23076701164245605,0.0017913670744746923,0.23076002299785614,0.007762665394693613,0.7463676929473877
phase2,natural,8,0,60,a_banana_cake,1,1.8720630407333374,0.0060763880610466,1.872052788734436,0.06666667014360428,0.12480420619249344,0.00040509254904463887,0.12480352818965912,-0.003245824482291937,0.7463676929473877
phase2,natural,8,0,60,a_fruit_cake,1,1.1669974327087402,0.005021444521844387,1.1669865846633911,0.06666667014360428,0.07779983431100845,0.0003347629972267896,0.07779911160469055,-0.004302875604480505,0.7463676929473877
phase2,natural,8,0,70,the_sun,0,13.16714096069336,13.167134284973145,0.011594541370868683,0.4000000059604645,5.266856670379639,5.2668538093566895,0.004637816455215216,0.999999463558197,0.5904942154884338
phase2,natural,8,0,70,the_moon,0,11.986152648925781,11.986145973205566,0.01159443985670805,0.4000000059604645,4.794461250305176,4.794458389282227,0.00463777594268322,-0.999999463558197,0.5904942154884338
phase2,natural,8,0,70,a_moon_cake,1,3.0196969509124756,0.14936357736587524,3.016000747680664,0.06666667014360428,0.20131313800811768,0.0099575724452734,0.2010667324066162,-0.04946310073137283,0.5904942154884338
phase2,natural,8,0,70,a_banana_cake,1,2.3226168155670166,0.05002453178167343,2.3220784664154053,0.06666667014360428,0.1548411250114441,0.003334969049319625,0.1548052430152893,0.021538004279136658,0.5904942154884338
phase2,natural,8,0,70,a_fruit_cake,1,1.5434837341308594,0.046944618225097656,1.5427696704864502,0.06666667014360428,0.10289891809225082,0.003129641292616725,0.10285131633281708,0.03041471540927887,0.5904942154884338
phase2,natural,8,0,80,the_sun,0,12.97939682006836,12.974515914916992,0.35596194863319397,0.4000000059604645,5.191758632659912,5.1898064613342285,0.14238478243350983,0.9996239542961121,0.00821894034743309
phase2,natural,8,0,80,the_moon,0,12.962966918945312,12.958078384399414,0.3559619188308716,0.4000000059604645,5.185186862945557,5.183231353759766,0.14238476753234863,-0.9996228814125061,0.00821894034743309
phase2,natural,8,0,80,a_moon_cake,1,3.1380584239959717,0.16296346485614777,3.133824348449707,0.06666667014360428,0.20920389890670776,0.01086423173546791,0.2089216411113739,-0.05193130299448967,0.00821894034743309
phase2,natural,8,0,80,a_banana_cake,1,2.0791423320770264,0.06883959472179413,2.078002452850342,0.06666667014360428,0.13860949873924255,0.004589306656271219,0.13853350281715393,0.03310961276292801,0.00821894034743309
phase2,natural,8,0,80,a_fruit_cake,1,1.3677501678466797,0.06729888916015625,1.3660935163497925,0.06666667014360428,0.09118334949016571,0.004486592952162027,0.09107290953397751,0.049204081296920776,0.00821894034743309
phase2,natural,8,0,90,the_sun,0,13.684162139892578,13.684161186218262,0.0025463232304900885,0.4000000059604645,5.4736647605896,5.4736647605896,0.0010185292921960354,0.9999999403953552,0.6459993124008179
phase2,natural,8,0,90,the_moon,0,12.392162322998047,12.392162322998047,0.002546308794990182,0.4000000059604645,4.956864833831787,4.956864833831787,0.0010185235878452659,-1.0,0.6459993124008179
phase2,natural,8,0,90,a_moon_cake,1,3.033036947250366,0.26963794231414795,3.0210278034210205,0.06666667014360428,0.2022024691104889,0.017975863069295883,0.20140185952186584,-0.08890031278133392,0.6459993124008179
phase2,natural,8,0,90,a_banana_cake,1,2.1919827461242676,0.12235298752784729,2.188565254211426,0.06666667014360428,0.1461321860551834,0.00815686583518982,0.14590436220169067,0.055818408727645874,0.6459993124008179
phase2,natural,8,0,90,a_fruit_cake,1,1.5724848508834839,0.1250888705253601,1.5675017833709717,0.06666667014360428,0.10483232885599136,0.008339258842170238,0.10450012236833572,0.07954853773117065,0.6459993124008179
phase2,natural,8,0,100,the_sun,0,12.419442176818848,12.419439315795898,0.006960988510400057,0.4000000059604645,4.967776775360107,4.967775821685791,0.002784395357593894,-0.9999997615814209,0.32540497183799744
phase2,natural,8,0,100,the_moon,0,13.07025146484375,13.070250511169434,0.006960966158658266,0.4000000059604645,5.228100776672363,5.228100299835205,0.002784386510029435,0.9999999403953552,0.32540497183799744
phase2,natural,8,0,100,a_moon_cake,1,3.13728666305542,0.38623592257499695,3.1134207248687744,0.06666667014360428,0.2091524600982666,0.02574906311929226,0.20756138861179352,0.12311145663261414,0.32540497183799744
phase2,natural,8,0,100,a_banana_cake,1,2.158210277557373,0.16680879890918732,2.151754140853882,0.06666667014360428,0.143880695104599,0.011120587587356567,0.1434502899646759,-0.07729033380746841,0.32540497183799744
phase2,natural,8,0,100,a_fruit_cake,1,1.9377919435501099,0.18563109636306763,1.9288803339004517,0.06666667014360428,0.12918613851070404,0.012375406920909882,0.12859202921390533,-0.0957951620221138,0.32540497183799744
phase2,natural,8,0,110,the_sun,0,11.963789939880371,11.963788032531738,0.0046627759002149105,0.4000000059604645,4.785516262054443,4.785515308380127,0.0018651103600859642,-0.9999998211860657,0.6183080077171326
phase2,natural,8,0,110,the_moon,0,13.20040512084961,13.20040512084961,0.00466278987005353,0.4000000059604645,5.280162334442139,5.280162334442139,0.001865115948021412,1.0,0.6183080077171326
phase2,natural,8,0,110,a_moon_cake,1,3.216586112976074,0.49870970845222473,3.1776905059814453,0.06666667014360428,0.21443907916545868,0.033247314393520355,0.21184603869915009,0.15504316985607147,0.6183080077171326
phase2,natural,8,0,110,a_banana_cake,1,2.3729329109191895,0.229699045419693,2.3617892265319824,0.06666667014360428,0.15819554030895233,0.015313270501792431,0.15745262801647186,-0.09679963439702988,0.6183080077171326
phase2,natural,8,0,110,a_fruit_cake,1,2.2745704650878906,0.26018252968788147,2.259640693664551,0.06666667014360428,0.15163804590702057,0.017345502972602844,0.15064272284507751,-0.11438754200935364,0.6183080077171326
phase2,natural,8,0,120,the_sun,0,12.140135765075684,12.140132904052734,0.008247198536992073,0.4000000059604645,4.856054306030273,4.856053352355957,0.0032988793682307005,-0.9999997615814209,0.3781658709049225
phase2,natural,8,0,120,the_moon,0,12.896467208862305,12.896464347839355,0.00824709888547659,0.4000000059604645,5.1585869789123535,5.158586025238037,0.0032988395541906357,0.9999997615814209,0.3781658709049225
phase2,natural,8,0,120,a_moon_cake,1,3.338392734527588,0.5761185884475708,3.2883055210113525,0.06666667014360428,0.22255952656269073,0.038407906889915466,0.2192203849554062,0.17257364094257355,0.3781658709049225
phase2,natural,8,0,120,a_banana_cake,1,2.6269147396087646,0.2615378499031067,2.613862991333008,0.06666667014360428,0.17512765526771545,0.01743585802614689,0.1742575466632843,-0.09956084191799164,0.3781658709049225
phase2,natural,8,0,120,a_fruit_cake,1,2.3024303913116455,0.29032647609710693,2.2840523719787598,0.06666667014360428,0.15349537134170532,0.01935509964823723,0.15227016806602478,-0.12609565258026123,0.3781658709049225
phase2,natural,8,0,130,the_sun,0,12.762123107910156,12.762115478515625,0.012902929447591305,0.4000000059604645,5.104849338531494,5.104846477508545,0.005161171779036522,0.9999994039535522,0.24548733234405518
phase2,natural,8,0,130,the_moon,0,12.271148681640625,12.271141052246094,0.012902994640171528,0.4000000059604645,4.908459663391113,4.908456325531006,0.005161197856068611,-0.9999994039535522,0.24548733234405518
phase2,natural,8,0,130,a_moon_cake,1,3.398879051208496,0.607471227645874,3.3441524505615234,0.06666667014360428,0.22659194469451904,0.04049808531999588,0.222943514585495,-0.178726926445961,0.24548733234405518
phase2,natural,8,0,130,a_banana_cake,1,2.6470868587493896,0.28214165568351746,2.632007360458374,0.06666667014360428,0.176472470164299,0.018809445202350616,0.17546716332435608,0.10658571869134903,0.24548733234405518
phase2,natural,8,0,130,a_fruit_cake,1,2.489190101623535,0.31770825386047363,2.4688315391540527,0.06666667014360428,0.16594602167606354,0.02118055149912834,0.1645887792110443,0.127635195851326,0.24548733234405518
phase2,natural,8,0,140,the_sun,0,12.021410942077637,12.021408081054688,0.007400974631309509,0.4000000059604645,4.80856466293335,4.808563232421875,0.002960389945656061,-0.9999997615814209,0.5022212862968445
phase2,natural,8,0,140,the_moon,0,13.025853157043457,13.025850296020508,0.007401052862405777,0.4000000059604645,5.210341453552246,5.2103400230407715,0.002960421144962311,0.9999997615814209,0.5022212862968445
phase2,natural,8,0,140,a_moon_cake,1,3.4516689777374268,0.6301578879356384,3.3936586380004883,0.06666667014360428,0.2301112711429596,0.04201052710413933,0.22624392807483673,0.18256613612174988,0.5022212862968445
phase2,natural,8,0,140,a_banana_cake,1,2.7393555641174316,0.29229673743247986,2.7237160205841064,0.06666667014360428,0.1826237142086029,0.019486449658870697,0.18158107995986938,-0.10670273751020432,0.5022212862968445
phase2,natural,8,0,140,a_fruit_cake,1,2.520357131958008,0.32750189304351807,2.498988628387451,0.06666667014360428,0.16802382469177246,0.02183346077799797,0.16659924387931824,-0.1299426555633545,0.5022212862968445
phase2,natural,8,0,150,the_sun,0,11.322074890136719,11.322074890136719,0.004778693430125713,0.4000000059604645,4.528830051422119,4.528830051422119,0.001911477418616414,-1.0,1.0646153688430786
phase2,natural,8,0,150,the_moon,0,13.451306343078613,13.451306343078613,0.004778654780238867,0.4000000059604645,5.380522727966309,5.380522727966309,0.001911461935378611,1.0,1.0646153688430786
phase2,natural,8,0,150,a_moon_cake,1,3.4975218772888184,0.6403243541717529,3.4384069442749023,0.06666667014360428,0.23316814005374908,0.042688291519880295,0.22922714054584503,0.18307943642139435,1.0646153688430786
phase2,natural,8,0,150,a_banana_cake,1,2.7575459480285645,0.29341214895248413,2.741891622543335,0.06666667014360428,0.18383640050888062,0.019560810178518295,0.1827927827835083,-0.10640335828065872,1.0646153688430786
phase2,natural,8,0,150,a_fruit_cake,1,2.5600459575653076,0.32950976490974426,2.5387516021728516,0.06666667014360428,0.17066973447799683,0.021967317909002304,0.16925011575222015,-0.12871244549751282,1.0646153688430786
phase2,natural,8,0,160,the_sun,0,11.35434627532959,11.35434341430664,0.009534234181046486,0.4000000059604645,4.541738510131836,4.5417375564575195,0.003813693765550852,-0.9999997615814209,0.7684167623519897
phase2,natural,8,0,160,the_moon,0,12.891179084777832,12.891178131103516,0.009534353390336037,0.4000000059604645,5.1564717292785645,5.156471252441406,0.003813741495832801,0.9999999403953552,0.7684167623519897
phase2,natural,8,0,160,a_moon_cake,1,3.5053234100341797,0.6444531679153442,3.4455726146698,0.06666667014360428,0.23368823528289795,0.04296354576945305,0.2297048568725586,0.18384984135627747,0.7684167623519897
phase2,natural,8,0,160,a_banana_cake,1,2.796844244003296,0.2999897003173828,2.7807087898254395,0.06666667014360428,0.18645629286766052,0.019999314099550247,0.18538059294223785,-0.10726006329059601,0.7684167623519897
phase2,natural,8,0,160,a_fruit_cake,1,2.601524829864502,0.3365565538406372,2.579663038253784,0.06666667014360428,0.1734350025653839,0.02243710495531559,0.17197754979133606,-0.12936896085739136,0.7684167623519897
phase2,natural,8,0,170,the_sun,0,11.592710494995117,11.592691421508789,0.021138131618499756,0.4000000059604645,4.637084484100342,4.6370768547058105,0.008455253206193447,-0.9999983310699463,0.40360701084136963
phase2,natural,8,0,170,the_moon,0,12.399922370910645,12.39990520477295,0.021138181909918785,0.4000000059604645,4.9599690437316895,4.959962368011475,0.008455272763967514,0.9999986290931702,0.40360701084136963
phase2,natural,8,0,170,a_moon_cake,1,3.5344574451446533,0.6528388857841492,3.473642110824585,0.06666667014360428,0.23563051223754883,0.04352259635925293,0.23157615959644318,0.18470695614814758,0.40360701084136963
phase2,natural,8,0,170,a_banana_cake,1,2.8233699798583984,0.3030601739883423,2.8070576190948486,0.06666667014360428,0.1882246732711792,0.02020401321351528,0.1871371865272522,-0.10733987390995026,0.40360701084136963
phase2,natural,8,0,170,a_fruit_cake,1,2.627647876739502,0.33995071053504944,2.605564832687378,0.06666667014360428,0.17517653107643127,0.022663382813334465,0.1737043261528015,-0.12937453389167786,0.40360701084136963
phase2,natural,8,0,180,the_sun,0,11.96047306060791,11.93783187866211,0.7355854511260986,0.4000000059604645,4.784189224243164,4.775132656097412,0.29423418641090393,-0.9981070160865784,0.011651713401079178
phase2,natural,8,0,180,the_moon,0,11.983732223510742,11.961135864257812,0.7355852723121643,0.4000000059604645,4.793492794036865,4.784454345703125,0.29423412680625916,0.9981144070625305,0.011651713401079178
phase2,natural,8,0,180,a_moon_cake,1,3.5596964359283447,0.6695964336395264,3.496151924133301,0.06666667014360428,0.23731310665607452,0.044639766216278076,0.233076810836792,0.18810492753982544,0.011651713401079178
phase2,natural,8,0,180,a_banana_cake,1,2.8543269634246826,0.3119136393070221,2.837233304977417,0.06666667014360428,0.1902884691953659,0.02079424448311329,0.1891489028930664,-0.10927747189998627,0.011651713401079178
phase2,natural,8,0,180,a_fruit_cake,1,2.6636359691619873,0.35055074095726013,2.640468120574951,0.06666667014360428,0.1775757372379303,0.02337004989385605,0.1760312169790268,-0.1316061019897461,0.011651713401079178
phase2,natural,8,0,190,the_sun,0,12.170393943786621,12.170300483703613,0.04768805578351021,0.4000000059604645,4.868157863616943,4.868120193481445,0.019075222313404083,0.999992311000824,0.17203906178474426
phase2,natural,8,0,190,the_moon,0,11.82631778717041,11.82622241973877,0.04768804833292961,0.4000000059604645,4.730527400970459,4.730489253997803,0.019075220450758934,-0.9999919533729553,0.17203906178474426
phase2,natural,8,0,190,a_moon_cake,1,3.584249973297119,0.6714980006217957,3.5207865238189697,0.06666667014360428,0.23895001411437988,0.04476653411984444,0.23471911251544952,-0.18734686076641083,0.17203906178474426
phase2,natural,8,0,190,a_banana_cake,1,2.888117790222168,0.3144327700138092,2.8709499835968018,0.06666667014360428,0.1925411969423294,0.0209621861577034,0.19139666855335236,0.10887116938829422,0.17203906178474426
phase2,natural,8,0,190,a_fruit_cake,1,2.697777032852173,0.35231560468673706,2.674672842025757,0.06666667014360428,0.17985181510448456,0.02348770759999752,0.1783115267753601,0.13059477508068085,0.17203906178474426
phase2,natural,8,0,200,the_sun,0,12.222331047058105,12.222254753112793,0.04351591691374779,0.4000000059604645,4.888932704925537,4.888902187347412,0.017406366765499115,0.9999937415122986,0.18014317750930786
phase2,natural,8,0,200,the_moon,0,11.862048149108887,11.861968994140625,0.043515920639038086,0.4000000059604645,4.744819164276123,4.744787693023682,0.017406368628144264,-0.9999933242797852,0.18014317750930786
phase2,natural,8,0,200,a_moon_cake,1,3.6123530864715576,0.6810889840126038,3.547564744949341,0.06666667014360428,0.24082355201244354,0.04540593549609184,0.23650433123111725,-0.1885444074869156,0.18014317750930786
phase2,natural,8,0,200,a_banana_cake,1,2.9161362648010254,0.31884220242500305,2.898653268814087,0.06666667014360428,0.1944090873003006,0.02125614881515503,0.19324356317520142,0.1093372106552124,0.18014317750930786
phase2,natural,8,0,200,a_fruit_cake,1,2.7271060943603516,0.35715609788894653,2.703617572784424,0.06666667014360428,0.18180708587169647,0.023810407146811485,0.1802411824464798,0.1309652328491211,0.18014317750930786
phase2,natural,8,0,210,the_sun,0,13.955362319946289,13.955360412597656,0.0031286098528653383,0.4000000059604645,5.5821452140808105,5.582144260406494,0.001251443987712264,0.9999998807907104,1.8648425340652466
phase2,natural,8,0,210,the_moon,0,10.225677490234375,10.225676536560059,0.003128628944978118,0.4000000059604645,4.09027099609375,4.090270519256592,0.0012514515547081828,-0.9999998807907104,1.8648425340652466
phase2,natural,8,0,210,a_moon_cake,1,3.634815216064453,0.6965973973274231,3.567440986633301,0.06666667014360428,0.24232102930545807,0.04643983021378517,0.23782941699028015,-0.19164589047431946,1.8648425340652466
phase2,natural,8,0,210,a_banana_cake,1,2.9509670734405518,0.3288947343826294,2.932581663131714,0.06666667014360428,0.19673115015029907,0.021926317363977432,0.19550545513629913,0.11145320534706116,1.8648425340652466
phase2,natural,8,0,210,a_fruit_cake,1,2.76601243019104,0.36821940541267395,2.741393566131592,0.06666667014360428,0.18440084159374237,0.024547962471842766,0.1827595829963684,0.13312283158302307,1.8648425340652466
phase2,natural,8,0,220,the_sun,0,12.28498649597168,12.284974098205566,0.018004368990659714,0.4000000059604645,4.913994789123535,4.913989543914795,0.007201747503131628,0.9999989867210388,0.79283207654953
phase2,natural,8,0,220,the_moon,0,10.699324607849121,10.699309349060059,0.018004361540079117,0.4000000059604645,4.279729843139648,4.279723644256592,0.007201744709163904,-0.9999985694885254,0.79283207654953
phase2,natural,8,0,220,a_moon_cake,1,3.6248667240142822,0.6832059621810913,3.5598998069763184,0.06666667014360428,0.2416577935218811,0.04554706811904907,0.23732666671276093,-0.1884775459766388,0.79283207654953
phase2,natural,8,0,220,a_banana_cake,1,2.946431875228882,0.32225021719932556,2.9287569522857666,0.06666667014360428,0.1964288055896759,0.021483348682522774,0.19525046646595,0.10936965048313141,0.79283207654953
phase2,natural,8,0,220,a_fruit_cake,1,2.7619857788085938,0.3607562780380249,2.7383244037628174,0.06666667014360428,0.1841323971748352,0.02405042015016079,0.18255497515201569,0.13061481714248657,0.79283207654953
phase2,natural,8,0,230,the_sun,0,10.925670623779297,10.924470901489258,0.16188375651836395,0.4000000059604645,4.37026834487915,4.369788646697998,0.06475350260734558,-0.9998902082443237,0.16140630841255188
phase2,natural,8,0,230,the_moon,0,11.248448371887207,11.247283935546875,0.16188381612300873,0.4000000059604645,4.499379634857178,4.498913764953613,0.06475352495908737,0.9998964667320251,0.16140630841255188
phase2,natural,8,0,230,a_moon_cake,1,3.63848614692688,0.6782404780387878,3.5747125148773193,0.06666667014360428,0.24256575107574463,0.04521603509783745,0.2383141815662384,0.18640732765197754,0.16140630841255188
phase2,natural,8,0,230,a_banana_cake,1,2.936699628829956,0.31500449776649475,2.9197561740875244,0.06666667014360428,0.1957799792289734,0.021000301465392113,0.19465042650699615,-0.10726480185985565,0.16140630841255188
phase2,natural,8,0,230,a_fruit_cake,1,2.754061698913574,0.3527170419692993,2.73138165473938,0.06666667014360428,0.18360412120819092,0.02351447008550167,0.1820921152830124,-0.12807157635688782,0.16140630841255188
phase2,natural,8,0,240,the_sun,0,11.136680603027344,11.135509490966797,0.1615668535232544,0.4000000059604645,4.454672336578369,4.454204082489014,0.06462674587965012,0.9998948574066162,0.15721815824508667
phase2,natural,8,0,240,the_moon,0,10.82227897644043,10.821073532104492,0.16156688332557678,0.4000000059604645,4.328911781311035,4.328429698944092,0.06462675333023071,-0.9998885989189148,0.15721815824508667
phase2,natural,8,0,240,a_moon_cake,1,3.6483843326568604,0.6846578121185303,3.583566904067993,0.06666667014360428,0.24322563409805298,0.04564385488629341,0.23890447616577148,-0.18766054511070251,0.15721815824508667
phase2,natural,8,0,240,a_banana_cake,1,2.962012767791748,0.3199520409107208,2.9446816444396973,0.06666667014360428,0.19746752083301544,0.02133013680577278,0.19631211459636688,0.10801845788955688,0.15721815824508667
phase2,natural,8,0,240,a_fruit_cake,1,2.7804453372955322,0.35832276940345764,2.7572598457336426,0.06666667014360428,0.1853630393743515,0.023888185620307922,0.1838173270225525,0.12887243926525116,0.15721815824508667
phase2,natural,8,0,250,the_sun,0,10.940557479858398,10.935188293457031,0.3427142798900604,0.4000000059604645,4.376223087310791,4.374075412750244,0.1370857208967209,-0.9995092153549194,0.06435137987136841
phase2,natural,8,0,250,the_moon,0,11.069196701049805,11.06389045715332,0.34271425008773804,0.4000000059604645,4.42767858505249,4.425556182861328,0.1370857059955597,0.9995206594467163,0.06435137987136841
phase2,natural,8,0,250,a_moon_cake,1,3.668621778488159,0.6999955773353577,3.6012208461761475,0.06666667014360428,0.24457480013370514,0.04666637256741524,0.24008139967918396,0.19080615043640137,0.06435137987136841
phase2,natural,8,0,250,a_banana_cake,1,2.987988233566284,0.3280145525932312,2.9699294567108154,0.06666667014360428,0.19919922947883606,0.02186763845384121,0.19799530506134033,-0.10977772623300552,0.06435137987136841
phase2,natural,8,0,250,a_fruit_cake,1,2.8078198432922363,0.366733193397522,2.7837672233581543,0.06666667014360428,0.18718799948692322,0.024448880925774574,0.18558448553085327,-0.1306113749742508,0.06435137987136841
phase2,natural,8,0,260,the_sun,0,11.015287399291992,11.012935638427734,0.22757716476917267,0.4000000059604645,4.4061150550842285,4.405174255371094,0.09103086590766907,-0.9997864961624146,0.07632219046354294
phase2,natural,8,0,260,the_moon,0,11.167899131774902,11.165579795837402,0.22757717967033386,0.4000000059604645,4.467159748077393,4.466231822967529,0.09103087335824966,0.9997923374176025,0.07632219046354294
phase2,natural,8,0,260,a_moon_cake,1,3.695005416870117,0.7137972712516785,3.6254043579101562,0.06666667014360428,0.24633370339870453,0.047586485743522644,0.2416936308145523,0.1931789517402649,0.07632219046354294
phase2,natural,8,0,260,a_banana_cake,1,3.0148003101348877,0.3342033326625824,2.9962189197540283,0.06666667014360428,0.20098669826984406,0.022280223667621613,0.1997479349374771,-0.11085421591997147,0.07632219046354294
phase2,natural,8,0,260,a_fruit_cake,1,2.8352813720703125,0.3737240433692932,2.8105428218841553,0.06666667014360428,0.18901877105236053,0.02491493709385395,0.18736952543258667,-0.1318119764328003,0.07632219046354294
